transition_discard_index,role,direction,grid_index,target_ordinal,pair_position,source_sequence_index,bias,approach_bias,t_target_set_unix,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
10,formal,up,77,32,0,64,5.6452421909267745,5.514688714725676,1784364886.277828,1784364890.407743,1784364892.085654,1784364891.2466984,0.34057,-0.244579,-0.415554,0.001009,-0.000499,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3456351,3495900,0,0,0,0,1,1,1784364890.407743
11,formal,down,77,32,1,65,5.6452421909267745,5.775795667127873,1784364917.6608698,1784364921.81175,1784364923.482739,1784364922.6472445,0.309045,-0.235608,-0.401053,0.00108,-0.000718,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3361670,3372680,0,0,0,0,1,1,1784364921.81175
12,formal,down,3,33,0,66,-4.0157150479545285,-3.8851615717534296,1784365051.058771,1784365055.2270389,1784365056.908818,1784365056.0679283,0.061591,-0.116578,-0.198914,0.001704,-0.002641,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1727625,1680200,0,0,0,0,1,1,1784365055.2270389
13,formal,up,3,33,1,67,-4.0157150479545285,-4.146268524155627,1784365082.502113,1784365086.627191,1784365088.298409,1784365087.4628,0.080217,-0.131645,-0.225184,0.001521,-0.002369,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1929266,1904453,0,0,0,0,1,1,1784365086.627191
14,formal,up,17,34,0,68,-2.1879663811391463,-2.3185198573402452,1784365131.183536,1784365135.3323982,1784365137.0104902,1784365136.1714442,0.125107,0.160844,0.274213,0.001621,-0.003973,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2385901,2284953,0,0,0,0,1,1,1784365135.3323982
15,formal,down,17,34,1,69,-2.1879663811391463,-2.0574129049380474,1784365162.622304,1784365166.751076,1784365168.425898,1784365167.5884871,0.124039,0.159936,0.273407,0.001711,-0.00399,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2357869,2292321,0,0,0,0,1,1,1784365166.751076
16,formal,down,63,35,0,70,3.817493524111393,3.948047000312492,1784365258.690738,1784365262.8067122,1784365264.483074,1784365263.6448932,1.196621,-0.255727,-0.436848,-0.001821,0.004339,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3562295,3816019,0,0,0,0,1,1,1784365262.8067122
17,formal,up,63,35,1,71,3.817493524111393,3.6869400479102943,1784365290.0869372,1784365294.201531,1784365295.874091,1784365295.0378108,1.16752,-0.262093,-0.448123,-0.001689,0.004222,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3663666,3815257,0,0,0,0,1,1,1784365294.201531
18,formal,up,52,36,0,72,2.3814052858993078,2.250851809698209,1784365335.838767,1784365339.9839292,1784365341.661751,1784365340.8228402,1.2,-0.074349,-0.127476,-0.002874,0.005551,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1119399,1222888,0,0,0,0,1,1,1784365339.9839292
19,formal,down,52,36,1,73,2.3814052858993078,2.5119587621004067,1784365367.2912261,1784365371.40709,1784365373.092525,1784365372.2498074,1.2,-0.074691,-0.128442,-0.002892,0.005498,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1115673,1294364,0,0,0,0,1,1,1784365371.40709
20,formal,down,28,37,0,74,-0.7518781429270609,-0.621324666725962,1784365428.817406,1784365432.956018,1784365434.6419032,1784365433.7989607,0.761844,0.297017,0.506869,0.001263,-0.003483,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4287643,4273839,0,0,0,0,1,1,1784365432.956018
21,formal,up,28,37,1,75,-0.7518781429270609,-0.8824316191281598,1784365460.2569978,1784365464.37889,1784365466.056142,1784365465.217516,0.738879,0.296376,0.506794,0.001315,-0.003594,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4234206,4222858,0,0,0,0,1,1,1784365464.37889
22,sentinel,up,10,38,0,76,-3.1018407145468374,-3.2323941907479363,1784365516.2416902,1784365520.3612669,1784365522.047035,1784365521.204151,0.001517,0.024196,0.041473,0.002697,-0.004927,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-466882,395491,0,0,0,0,1,1,1784365520.3612669
23,sentinel,down,10,38,1,77,-3.1018407145468374,-2.9712872383457385,1784365547.659093,1784365551.777706,1784365553.450602,1784365552.6141539,-0.000287,0.013921,0.023736,0.002672,-0.004858,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-341291,257450,0,0,0,0,1,1,1784365551.777706
24,sentinel,down,70,39,0,78,4.731367857519084,4.861921333720183,1784365663.4842,1784365667.5713952,1784365669.230172,1784365668.4007835,0.779666,-0.297917,-0.507278,-0.001575,0.003959,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4193471,4252498,0,0,0,0,1,1,1784365667.5713952
25,sentinel,up,70,39,1,79,4.731367857519084,4.600814381317985,1784365694.608086,1784365698.677973,1784365700.350005,1784365699.513989,0.742048,-0.29704,-0.506468,-0.001278,0.003713,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4157225,4258680,0,0,0,0,1,1,1784365698.677973
26,formal,up,75,40,0,80,5.384135238524578,5.2535817623234795,1784365730.0256672,1784365734.096599,1784365735.7662349,1784365734.931417,0.424913,-0.267097,-0.454122,0.001015,-0.00063,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3768170,3792137,0,0,0,0,1,1,1784365734.096599
27,formal,down,75,40,1,81,5.384135238524578,5.514688714725677,1784365761.150912,1784365765.2317271,1784365766.897703,1784365766.064715,0.401088,-0.261945,-0.446119,0.001166,-0.000897,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3669763,3736667,0,0,0,0,1,1,1784365765.2317271
28,formal,down,5,41,0,82,-3.7546080955523307,-3.6240546193512317,1784365887.5794299,1784365891.659126,1784365893.33088,1784365892.495003,0.020748,-0.069253,-0.118434,0.002803,-0.004693,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1092384,1035643,0,0,0,0,1,1,1784365891.659126
29,formal,up,5,41,1,83,-3.7546080955523307,-3.8851615717534296,1784365918.726201,1784365922.7967832,1784365924.462372,1784365923.6295776,0.03225,-0.085178,-0.145759,0.002845,-0.004632,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1329424,1256000,0,0,0,0,1,1,1784365922.7967832
30,formal,up,21,42,0,84,-1.6657524763347515,-1.7963059525358505,1784365968.463711,1784365972.607893,1784365974.293874,1784365973.4508834,0.294579,0.233641,0.398259,0.002651,-0.005605,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3391650,3247088,0,0,0,0,1,1,1784365972.607893
31,formal,down,21,42,1,85,-1.6657524763347515,-1.5351990001336526,1784365999.883989,1784366004.0271301,1784366005.710169,1784366004.8686495,0.295019,0.233223,0.398273,0.002788,-0.005549,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3369123,3298409,0,0,0,0,1,1,1784366004.0271301
32,formal,down,59,43,0,86,3.2952796193069984,3.4258330955080973,1784366084.445821,1784366088.573656,1784366090.24325,1784366089.408453,1.2,-0.195489,-0.334407,-0.001964,0.004844,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2776649,2945516,0,0,0,0,1,1,1784366088.573656
33,formal,up,59,43,1,87,3.2952796193069984,3.1647261431058995,1784366115.8219242,1784366119.965285,1784366121.630216,1784366120.7977505,1.2,-0.20343,-0.348543,-0.001918,0.004622,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2925106,3039943,0,0,0,0,1,1,1784366119.965285
34,formal,up,47,44,0,88,1.728637904893814,1.5980844286927152,1784366164.5128021,1784366168.646646,1784366170.336085,1784366169.4913654,1.2,0.040401,0.069579,-0.002562,0.004521,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-672842,704939,0,0,0,0,1,1,1784366168.646646
35,formal,down,47,44,1,89,1.728637904893814,1.859191381094913,1784366195.970769,1784366200.096472,1784366201.7756119,1784366200.9360418,1.2,0.040857,0.070447,-0.00261,0.004449,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-668777,761425,0,0,0,0,1,1,1784366200.096472
36,formal,down,33,45,0,90,-0.0991107619215672,0.031442714279531714,1784366243.159771,1784366247.272625,1784366248.96127,1784366248.1169477,1.057633,0.280327,0.479543,0.000374,-0.001416,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4009699,4041542,0,0,0,0,1,1,1784366247.272625
37,formal,up,33,45,1,91,-0.0991107619215672,-0.22966423812266612,1784366274.5546439,1784366278.6669838,1784366280.337636,1784366279.5023098,1.043228,0.282232,0.483805,0.000404,-0.001516,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4073130,3999960,0,0,0,0,1,1,1784366278.6669838
38,sentinel,up,30,46,0,92,-0.4907711905248635,-0.6213246667259624,1784366310.22107,1784366314.340085,1784366316.017546,1784366315.1788154,0.856783,0.29553,0.505228,-0.002568,0.002929,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4199399,4243013,0,0,0,0,1,1,1784366314.340085
39,sentinel,down,30,46,1,93,-0.4907711905248635,-0.3602177143237646,1784366341.6017761,1784366345.75284,1784366347.430641,1784366346.5917406,0.846764,0.295248,0.505436,-0.0025,0.002799,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4209646,4255378,0,0,0,0,1,1,1784366345.75284
40,sentinel,down,50,47,0,94,2.120298333497111,2.2508518096982097,1784366401.753976,1784366405.878677,1784366407.564054,1784366406.7213655,1.2,-0.015126,-0.025755,-0.002475,0.004669,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-288615,464088,0,0,0,0,1,1,1784366405.878677
41,sentinel,up,50,47,1,95,2.120298333497111,1.989744857296012,1784366433.162536,1784366437.282562,1784366438.9547179,1784366438.11864,1.2,-0.021524,-0.037093,-0.002489,0.004536,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-391680,486191,0,0,0,0,1,1,1784366437.282562
42,formal,up,54,48,0,96,2.6425122383015047,2.511958762100406,1784366466.030474,1784366470.1532469,1784366471.848023,1784366471.000635,1.2,-0.113034,-0.193997,-0.001642,0.003731,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1714837,1714668,0,0,0,0,1,1,1784366470.1532469
43,formal,down,54,48,1,97,2.6425122383015047,2.7730657145026036,1784366497.452873,1784366501.579564,1784366503.265315,1784366502.4224396,1.2,-0.118052,-0.202939,-0.001618,0.003646,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1756249,1782503,0,0,0,0,1,1,1784366501.579564
44,formal,down,26,49,0,98,-1.0129850953292583,-0.8824316191281594,1784366564.780937,1784366568.916564,1784366570.603402,1784366569.759983,0.646098,0.295793,0.505118,-0.000569,-4.8e-05,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4163492,4195842,0,0,0,0,1,1,1784366568.916564
45,formal,up,26,49,1,99,-1.0129850953292583,-1.1435385715303572,1784366596.1009102,1784366600.1698492,1784366601.835304,1784366601.0025766,0.621841,0.293704,0.502298,-0.000545,-0.000264,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4199230,4145199,0,0,0,0,1,1,1784366600.1698492
46,formal,up,13,50,0,100,-2.710180285943541,-2.84073376214464,1784366644.323767,1784366648.398077,1784366650.066956,1784366649.2325165,0.04003,0.095363,0.162905,0.001662,-0.003503,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1437316,1386758,0,0,0,0,1,1,1784366648.398077
47,formal,down,13,50,1,101,-2.710180285943541,-2.579626809742442,1784366675.465569,1784366679.5408971,1784366681.212054,1784366680.3764756,0.032585,0.086484,0.147974,0.00178,-0.003641,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1315112,1264215,0,0,0,0,1,1,1784366679.5408971
48,formal,down,67,51,0,102,4.339707428915789,4.470260905116888,1784366783.438337,1784366787.5160162,1784366789.1846888,1784366788.3503525,0.953738,-0.290224,-0.494875,0.00252,-0.002584,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4149433,4162560,0,0,0,0,1,1,1784366787.5160162
49,formal,up,67,51,1,103,4.339707428915789,4.20915395271469,1784366814.570358,1784366818.945174,1784366820.6182,1784366819.781687,0.919245,-0.292489,-0.499614,0.002793,-0.002811,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4222434,4164931,0,0,0,0,1,1,1784366818.945174
50,formal,up,42,52,0,104,1.0758705238883213,0.9453170476872224,1784366881.546116,1784366885.635551,1784366887.324933,1784366886.480242,1.2,0.140567,0.24154,-0.003283,0.005097,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2072557,2181889,0,0,0,0,1,1,1784366885.635551
51,formal,down,42,52,1,105,1.0758705238883213,1.2064240000894202,1784366912.93679,1784366917.089325,1784366918.755824,1784366917.9225745,1.2,0.144181,0.248192,-0.003252,0.005166,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2086615,2194507,0,0,0,0,1,1,1784366917.089325
52,formal,down,38,53,0,106,0.5536566190839256,0.6842100952850245,1784366947.202453,1784366951.345304,1784366953.028438,1784366952.186871,1.2,0.219408,0.376158,-0.002714,0.004069,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3226763,3344225,0,0,0,0,1,1,1784366951.345304
53,formal,up,38,53,1,107,0.5536566190839256,0.4231031428828267,1784366978.636068,1784366982.7696,1784366984.450212,1784366983.609906,1.2,0.221367,0.38036,-0.002695,0.004193,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3181879,3227017,0,0,0,0,1,1,1784366982.7696
