role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows
sentinel,up,70,39,1,79,4.731367857519084,4.600814381317985,0.5,1784281541.849847,1784281543.2936058,25,True,1784281547.418925,1784281548.2848582,1784281548.285145,1784281548.495321,1784281548.390233,0.533732688,1784281548.495323,1784281552.628775,1784281550.5637245,1784281552.629141,1784281552.839284,1784281552.7342124,0.509601602,0.5003457195593626,0.5216588024115811,0.52834375,-0.309153,-0.5234727499999999,-0.00051725,0.0022259999999999997,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4321518,4440335,0,0,0,0,4
formal,up,75,40,0,80,5.384135238524578,5.2535817623234795,0.5,1784281559.3100102,1784281560.739258,26,True,1784281564.862998,1784281565.7271838,1784281565.727404,1784281565.9348102,1784281565.8311071,0.268290748,1784281565.934813,1784281570.0404549,1784281567.9945464,1784281570.0406961,1784281570.241531,1784281570.1411135,0.283037523,0.5019573251289436,0.2756929997332784,0.26571475,-0.24911799999999998,-0.4212495,0.00165575,-0.00216875,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3506571,3541547,0,0,0,0,4
formal,down,75,40,1,81,5.384135238524578,5.514688714725677,0.5,1784281572.3919501,1784281573.818513,27,True,1784281577.9273689,1784281578.804704,1784281578.804909,1784281579.014434,1784281578.9096715,0.276334443,1784281579.0144372,1784281583.128299,1784281581.0707488,1784281583.128556,1784281583.3387148,1784281583.2336354,0.264268901,0.4997907754728312,0.27030419640731995,0.2567645,-0.24570925,-0.41594225,0.0016702499999999999,-0.0022359999999999997,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3475067,3481334,0,0,0,0,4
formal,down,5,41,0,82,-3.7546080955523307,-3.6240546193512317,0.5,1784281681.810838,1784281683.236553,28,True,1784281687.3579378,1784281688.234039,1784281688.234238,1784281688.444439,1784281688.3393383,0.00150832702,1784281688.444442,1784281692.564897,1784281690.5059981,1784281692.5651588,1784281692.774991,1784281692.670075,0.037704821,0.5002982202685623,0.019617368538155728,-0.0012442500000000001,-0.00167725,-0.0028805000000000002,0.003209,-0.0058397499999999995,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-183857,153284,0,0,0,0,4
formal,up,5,41,1,83,-3.7546080955523307,-3.8851615717534296,0.5,1784281694.914579,1784281696.3650858,29,True,1784281700.476368,1784281701.355733,1784281701.356003,1784281701.5566149,1784281701.4563088,0.00821127212,1784281701.5566359,1784281705.657068,1784281703.6054947,1784281705.657286,1784281705.865418,1784281705.761352,-0.0266438323,0.4992251612424446,-0.009189273004196743,-0.0010004999999999999,-0.00854025,-0.01458075,0.00323225,-0.005839,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-253639,193680,0,0,0,0,4
formal,up,21,42,0,84,-1.6657524763347515,-1.7963059525358505,0.5,1784281726.747066,1784281728.194037,30,True,1784281732.2998059,1784281733.1862552,1784281733.186464,1784281733.3966131,1784281733.2915387,0.480108054,1784281733.396616,1784281737.5197709,1784281735.462715,1784281737.5200078,1784281737.726054,1784281737.623031,0.498876676,0.5012536331859005,0.4895158939673928,0.45722175,0.29868125,0.506356,0.0024419999999999997,-0.0054525,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4310340,4160528,0,0,0,0,4
formal,down,21,42,1,85,-1.6657524763347515,-1.5351990001336526,0.5,1784281739.8838599,1784281741.310147,31,True,1784281745.4205282,1784281746.283783,1784281746.2840052,1784281746.494185,1784281746.389095,0.461339432,1784281746.494188,1784281750.575361,1784281748.533888,1784281750.575592,1784281750.7857542,1784281750.6806731,0.477426822,0.4997679190261566,0.46937939342286217,0.45676825,0.29842275,0.50638475,0.0024939999999999997,-0.0054655,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4280784,4168658,0,0,0,0,4
formal,down,59,43,0,86,3.2952796193069984,3.4258330955080973,0.5,1784281806.097913,1784281807.537642,32,True,1784281811.669111,1784281812.533788,1784281812.534035,1784281812.742141,1784281812.638088,1.18527199,1784281812.742144,1784281816.8549309,1784281814.8004427,1784281816.85517,1784281817.05878,1784281816.956975,1.16784399,0.5006740648836789,1.1765462423972073,1.15473,-0.268496,-0.45629875,-0.0018197499999999998,0.00465575,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3803993,3918829,0,0,0,0,4
formal,up,59,43,1,87,3.2952796193069984,3.1647261431058995,0.5,1784281819.224703,1784281820.6763132,33,True,1784281824.78503,1784281825.666216,1784281825.666453,1784281825.8726661,1784281825.7695594,1.1691846,1784281825.872669,1784281829.9830458,1784281827.9243417,1784281829.98325,1784281830.193408,1784281830.0883288,1.1691846,0.49893431860649684,1.1691846,1.14588675,-0.27090275,-0.46069375000000007,-0.00173725,0.004607,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3848115,3977941,0,0,0,0,4
formal,up,47,44,0,88,1.728637904893814,1.5980844286927152,0.5,1784281849.666194,1784281851.1076102,34,True,1784281855.225348,1784281856.094778,1784281856.095011,1784281856.303605,1784281856.199308,1.51372288,1784281856.3036082,1784281860.4142258,1784281858.3569262,1784281860.41443,1784281860.618675,1784281860.5165524,1.51774473,0.49976744874428947,1.5157328697137322,1.2,-0.03058,-0.0521965,-0.0031850000000000003,0.00594625,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-590865,702398,0,0,0,0,4
formal,down,47,44,1,89,1.728637904893814,1.859191381094913,0.5,1784281862.7667358,1784281864.214262,35,True,1784281868.335671,1784281869.213042,1784281869.213259,1784281869.4226828,1784281869.3179708,1.50165734,1784281869.4226859,1784281873.536823,1784281871.4813893,1784281873.5370188,1784281873.738135,1784281873.637577,1.50299795,0.5008369696400358,1.502328767049869,1.2,-0.030713249999999997,-0.0524555,-0.00316775,0.0059552500000000005,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-560801,720098,0,0,0,0,4
formal,down,33,45,0,90,-0.0991107619215672,0.031442714279531714,0.5,1784281891.7235641,1784281893.173573,36,True,1784281897.2981582,1784281898.1789582,1784281898.179212,1784281898.3893812,1784281898.2842965,1.18393138,1784281898.389384,1784281902.508663,1784281900.4458065,1784281902.5088792,1784281902.719053,1784281902.613966,1.17454707,0.4992321014099708,1.1792464311984174,1.15736325,0.26842025,0.45678225000000006,-0.0004455,8.625000000000001e-05,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3926621,3904941,0,0,0,0,4
formal,up,33,45,1,91,-0.0991107619215672,-0.22966423812266612,0.5,1784281904.8894122,1784281906.338735,37,True,1784281910.4662132,1784281911.332813,1784281911.333032,1784281911.538909,1784281911.4359703,1.16784399,1784281911.538913,1784281915.675763,1784281913.6099362,1784281915.6759958,1784281915.882279,1784281915.7791374,1.17320645,0.5005485392606718,1.1705281615198437,1.15193225,0.26970975,0.459429,-0.00045299999999999995,3.725e-05,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-3919676,4026383,0,0,0,0,4
sentinel,up,30,46,0,92,-0.4907711905248635,-0.6213246667259624,0.5,1784281922.361346,1784281923.8004649,38,True,1784281927.938261,1784281928.8155038,1784281928.815778,1784281929.0259311,1784281928.9208546,1.01099193,1784281929.025933,1784281933.128951,1784281931.0775719,1784281933.1292071,1784281933.339353,1784281933.23428,1.00026701,0.5000010501984931,1.0056294587367052,0.9938305000000001,0.30284425000000004,0.5147827500000001,-0.0031957500000000002,0.00414125,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4344215,4390878,0,0,0,0,4
sentinel,down,30,46,1,93,-0.4907711905248635,-0.3602177143237646,0.5,1784281935.512077,1784281936.933207,39,True,1784281941.071913,1784281941.93948,1784281941.93971,1784281942.149858,1784281942.044784,1.00026701,1784281942.1498601,1784281946.270972,1784281944.215417,1784281946.2712178,1784281946.480556,1784281946.375887,1.01769501,0.5011732381692751,1.009001457194814,0.9902505,0.30325525,0.51593925,-0.00312275,0.004137999999999999,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4322196,4368689,0,0,0,0,4
sentinel,down,50,47,0,94,2.120298333497111,2.2508518096982097,0.5,1784281977.3939269,1784281978.82972,40,True,1784281982.959262,1784281983.832441,1784281983.832751,1784281984.042916,1784281983.9378335,1.46680132,1784281984.042919,1784281988.167765,1784281986.1026707,1784281988.168011,1784281988.3781781,1784281988.2730947,1.45875763,0.49935564866488413,1.4627846579623909,1.2,-0.09763275,-0.16657125,-0.00225025,0.004702,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1515059,1608046,0,0,0,0,4
sentinel,up,50,47,1,95,2.120298333497111,1.989744857296012,0.5,1784281990.524578,1784281991.9565492,41,True,1784281996.053097,1784281996.929701,1784281996.929961,1784281997.140115,1784281997.035038,1.47082317,1784281997.1401181,1784282001.259234,1784281999.2034512,1784282001.2594602,1784282001.4688,1784282001.36413,1.48020748,0.5008932934042564,1.4755237079422265,1.2,-0.10022099999999999,-0.17104999999999998,-0.0022364999999999998,0.00464625,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-1535554,3563735,0,0,0,0,4
formal,up,54,48,0,96,2.6425122383015047,2.511958762100406,0.5,1784282005.0651982,1784282006.506598,42,True,1784282010.650482,1784282011.534587,1784282011.53487,1784282011.739054,1784282011.636962,1.38234253,1784282011.7390568,1784282015.8564532,1784282013.7979152,1784282015.8566568,1784282016.0668092,1784282015.9617329,1.35418959,0.49966884248236604,1.3682753830577246,1.2,-0.18916249999999998,-0.3220325,-0.00137375,0.00382825,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2750142,2860236,0,0,0,0,4
formal,down,54,48,1,97,2.6425122383015047,2.7730657145026036,0.5,1784282018.243648,1784282019.681414,43,True,1784282023.808515,1784282024.6825888,1784282024.682847,1784282024.890843,1784282024.786845,1.3635739,1784282024.890846,1784282029.010564,1784282026.9502697,1784282029.010819,1784282029.220895,1784282029.1158571,1.3461459,0.4997502091870698,1.3548642533542878,1.2,-0.191322,-0.3259455,-0.00138275,0.00379525,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2791131,2887420,0,0,0,0,4
formal,down,26,49,0,98,-1.0129850953292583,-0.8824316191281594,0.5,1784282067.254735,1784282068.679795,44,True,1784282072.7833679,1784282073.6618292,1784282073.6621492,1784282073.871845,1784282073.766997,0.803196475,1784282073.8718479,1784282077.98994,1784282075.9363253,1784282077.990169,1784282078.196361,1784282078.093265,0.754934304,0.5014317730558833,0.7789962890239438,0.7835540000000001,0.32353299999999996,0.54949125,-0.0013015000000000001,0.00118125,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4564402,4607254,0,0,0,0,4
formal,up,26,49,1,99,-1.0129850953292583,-1.1435385715303572,0.5,1784282080.341761,1784282081.7918248,45,True,1784282085.9219751,1784282086.8025339,1784282086.802819,1784282087.003983,1784282086.903401,0.785768469,1784282087.003985,1784282091.1174269,1784282089.0597389,1784282091.1176362,1784282091.3277912,1784282091.2227137,0.769681079,0.49923172292943163,0.7777371335728623,0.773784,0.32340575000000005,0.5496885,-0.00134925,0.0011025,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4598701,4608270,0,0,0,0,4
formal,up,13,50,0,100,-2.710180285943541,-2.84073376214464,0.5,1784282110.7229362,1784282112.1473129,46,True,1784282116.2737489,1784282117.147527,1784282117.147747,1784282117.357892,1784282117.2528195,0.144954089,1784282117.357895,1784282121.477996,1784282119.4184732,1784282121.478266,1784282121.6884549,1784282121.5833604,0.140932242,0.5000885011538183,0.14294280956190003,0.12393325,0.17950725,0.3047215,0.0013059999999999999,-0.003269,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2585763,2537661,0,0,0,0,4
formal,down,13,50,1,101,-2.710180285943541,-2.579626809742442,0.5,1784282123.8637109,1784282125.2976918,47,True,1784282129.4301178,1784282130.292015,1784282130.292266,1784282130.5005581,1784282130.396412,0.124844852,1784282130.500561,1784282134.622592,1784282132.5539587,1784282134.622916,1784282134.833122,1784282134.728019,0.143613474,0.4980938268810728,0.1341933867572643,0.11846475,0.175821,0.29873525,0.00138775,-0.00333775,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-2545791,2484054,0,0,0,0,4
formal,down,67,51,0,102,4.339707428915789,4.470260905116888,0.5,1784282214.633298,1784282216.064841,48,True,1784282220.197628,1784282221.069283,1784282221.0695271,1784282221.271196,1784282221.1703615,0.702650286,1784282221.2712,1784282225.3841338,1784282223.3230574,1784282225.384452,1784282225.59038,1784282225.487416,0.748231225,0.4986492269663748,0.7253791859967516,0.7081005,-0.32173925000000003,-0.54517125,0.0031807500000000004,-0.00381275,1,acq,81920,81920,0,64,True,False,1,1200000,8381618,False,-4595906,4598447,0,0,0,0,4
