transition_discard_index,role,direction,grid_index,target_ordinal,pair_position,source_sequence_index,bias,approach_bias,t_target_set_unix,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
10,formal,up,77,32,0,64,5.6452421909267745,5.514688714725676,1784348819.566847,1784348823.69054,1784348825.374279,1784348824.5324097,0.37179,-0.339734,-0.576362,0.002443,-0.002339,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4799071,4807455,0,0,0,0,1,1,1784348823.69054
11,formal,down,77,32,1,65,5.6452421909267745,5.775795667127873,1784348850.9298491,1784348855.082301,1784348856.7609909,1784348855.9216459,0.338132,-0.327877,-0.557075,0.002641,-0.002761,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4622159,4684913,0,0,0,0,1,1,1784348855.082301
12,formal,down,3,33,0,66,-4.0157150479545285,-3.8851615717534296,1784348984.419626,1784348988.561801,1784348990.241377,1784348989.401589,0.070668,-0.165157,-0.281646,0.00347,-0.00578,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2460172,2310021,0,0,0,0,1,1,1784348988.561801
13,formal,up,3,33,1,67,-4.0157150479545285,-4.146268524155627,1784349015.815947,1784349019.9387782,1784349021.614888,1784349020.776833,0.091382,-0.186057,-0.317994,0.003324,-0.005433,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2740149,2629208,0,0,0,0,1,1,1784349019.9387782
14,formal,up,17,34,0,68,-2.1879663811391463,-2.3185198573402452,1784349064.583018,1784349068.700392,1784349070.382797,1784349069.5415945,0.127375,0.216909,0.36932,0.003089,-0.007148,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3158759,3026901,0,0,0,0,1,1,1784349068.700392
15,formal,down,17,34,1,69,-2.1879663811391463,-2.0574129049380474,1784349096.035043,1784349100.1685581,1784349101.839985,1784349101.0042715,0.126389,0.215842,0.368537,0.003286,-0.007103,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3156134,3020973,0,0,0,0,1,1,1784349100.1685581
16,formal,down,63,35,0,70,3.817493524111393,3.948047000312492,1784349192.033626,1784349196.147131,1784349197.820449,1784349196.98379,1.2,-0.346642,-0.591592,-0.002835,0.006622,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4797462,5001898,0,0,0,0,1,1,1784349196.147131
17,formal,up,63,35,1,71,3.817493524111393,3.6869400479102943,1784349223.393785,1784349227.519495,1784349229.190542,1784349228.3550186,1.2,-0.355323,-0.606986,-0.002555,0.006419,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4929236,5112754,0,0,0,0,1,1,1784349227.519495
18,formal,up,52,36,0,72,2.3814052858993078,2.250851809698209,1784349269.1253278,1784349273.2515242,1784349274.927264,1784349274.089394,1.2,-0.097149,-0.166903,-0.0047,0.009002,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1404542,1632098,0,0,0,0,1,1,1784349273.2515242
19,formal,down,52,36,1,73,2.3814052858993078,2.5119587621004067,1784349300.5063648,1784349304.623765,1784349306.317128,1784349305.4704466,1.2,-0.097982,-0.168557,-0.004724,0.008992,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1463654,1550543,0,0,0,0,1,1,1784349304.623765
20,formal,down,28,37,0,74,-0.7518781429270609,-0.621324666725962,1784349362.131375,1784349366.2638028,1784349367.932089,1784349367.097946,0.803727,0.409068,0.697574,0.000998,-0.003264,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5789068,5741728,0,0,0,0,1,1,1784349366.2638028
21,formal,up,28,37,1,75,-0.7518781429270609,-0.8824316191281598,1784349392.883699,1784349397.020993,1784349398.6909068,1784349397.8559499,0.778257,0.407511,0.69599,0.001077,-0.003582,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5806429,5671183,0,0,0,0,1,1,1784349397.020993
22,sentinel,up,10,38,0,76,-3.1018407145468374,-3.2323941907479363,1784349448.611107,1784349452.73981,1784349454.411763,1784349453.5757866,0.001178,0.028158,0.048093,0.004667,-0.008571,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-557244,417679,0,0,0,0,1,1,1784349452.73981
23,sentinel,down,10,38,1,77,-3.1018407145468374,-2.9712872383457385,1784349480.03245,1784349484.1746519,1784349485.8660622,1784349485.0203571,-0.00038,0.013698,0.023275,0.004679,-0.00848,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-392357,224845,0,0,0,0,1,1,1784349484.1746519
24,sentinel,down,70,39,0,78,4.731367857519084,4.861921333720183,1784349595.641809,1784349599.775475,1784349601.4646988,1784349600.620087,0.839157,-0.408665,-0.695197,-0.001427,0.004482,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5720725,5892302,0,0,0,0,1,1,1784349599.775475
25,sentinel,up,70,39,1,79,4.731367857519084,4.600814381317985,1784349627.032116,1784349631.1676202,1784349632.84154,1784349632.00458,0.799088,-0.408291,-0.695002,-0.001013,0.00397,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5706921,5791270,0,0,0,0,1,1,1784349631.1676202
26,formal,up,75,40,0,80,5.384135238524578,5.2535817623234795,1784349662.729852,1784349666.859353,1784349668.539762,1784349667.6995575,0.460438,-0.365793,-0.621223,0.001834,-0.001824,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5099458,5151625,0,0,0,0,1,1,1784349666.859353
27,formal,down,75,40,1,81,5.384135238524578,5.514688714725677,1784349694.170549,1784349698.292054,1784349699.9687848,1784349699.1304193,0.433579,-0.358043,-0.609272,0.001934,-0.002114,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5031708,5055674,0,0,0,0,1,1,1784349698.292054
28,formal,down,5,41,0,82,-3.7546080955523307,-3.6240546193512317,1784349821.8021271,1784349825.919376,1784349827.6049962,1784349826.762186,0.024902,-0.100357,-0.171426,0.004921,-0.008348,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1571461,1423512,0,0,0,0,1,1,1784349825.919376
29,formal,up,5,41,1,83,-3.7546080955523307,-3.8851615717534296,1784349853.172865,1784349857.289867,1784349858.961282,1784349858.1255746,0.037779,-0.122128,-0.208884,0.00495,-0.008245,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1925709,1717717,0,0,0,0,1,1,1784349857.289867
30,formal,up,21,42,0,84,-1.6657524763347515,-1.7963059525358505,1784349903.196178,1784349907.341847,1784349909.023239,1784349908.1825428,0.306601,0.317006,0.539674,0.003842,-0.008089,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4579646,4358103,0,0,0,0,1,1,1784349907.341847
31,formal,down,21,42,1,85,-1.6657524763347515,-1.5351990001336526,1784349934.650181,1784349938.768759,1784349940.442399,1784349939.605579,0.307597,0.316876,0.540841,0.003922,-0.008126,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4575750,4396467,0,0,0,0,1,1,1784349938.768759
32,formal,down,59,43,0,86,3.2952796193069984,3.4258330955080973,1784350019.206269,1784350023.3482509,1784350025.034658,1784350024.1914544,1.2,-0.266177,-0.455461,-0.003491,0.007504,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3812292,3915781,0,0,0,0,1,1,1784350023.3482509
33,formal,up,59,43,1,87,3.2952796193069984,3.1647261431058995,1784350050.630839,1784350054.76074,1784350056.4379141,1784350055.599327,1.2,-0.277454,-0.475393,-0.003242,0.007334,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3977348,4172299,0,0,0,0,1,1,1784350054.76074
34,formal,up,47,44,0,88,1.728637904893814,1.5980844286927152,1784350099.271036,1784350103.399887,1784350105.066404,1784350104.2331457,1.2,0.059621,0.102585,-0.004667,0.008211,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-939100,1057916,0,0,0,0,1,1,1784350103.399887
35,formal,down,47,44,1,89,1.728637904893814,1.859191381094913,1784350130.62202,1784350134.748047,1784350136.414071,1784350135.581059,1.2,0.060228,0.103859,-0.00469,0.0081,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-900228,1139470,0,0,0,0,1,1,1784350134.748047
36,formal,down,33,45,0,90,-0.0991107619215672,0.031442714279531714,1784350177.7964401,1784350181.9408488,1784350183.614361,1784350182.777605,1.121733,0.385303,0.658403,-0.000494,-0.000557,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5473692,5476487,0,0,0,0,1,1,1784350181.9408488
37,formal,up,33,45,1,91,-0.0991107619215672,-0.22966423812266612,1784350209.204718,1784350213.3146958,1784350214.9900532,1784350214.1523745,1.105052,0.387556,0.663413,-0.000346,-0.000633,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5506974,5504688,0,0,0,0,1,1,1784350213.3146958
38,sentinel,up,30,46,0,92,-0.4907711905248635,-0.6213246667259624,1784350244.918974,1784350249.057557,1784350250.7368572,1784350249.8972073,0.905357,0.40722,0.695368,-0.002708,0.002687,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5772808,5772385,0,0,0,0,1,1,1784350249.057557
39,sentinel,down,30,46,1,93,-0.4907711905248635,-0.3602177143237646,1784350276.321655,1784350280.464538,1784350282.14621,1784350281.3053741,0.895731,0.407139,0.696416,-0.002527,0.002637,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5756717,5796097,0,0,0,0,1,1,1784350280.464538
40,sentinel,down,50,47,0,94,2.120298333497111,2.2508518096982097,1784350336.43596,1784350340.556395,1784350342.2385862,1784350341.3974905,1.2,-0.016801,-0.028891,-0.004421,0.008116,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-291325,528535,0,0,0,0,1,1,1784350340.556395
41,sentinel,up,50,47,1,95,2.120298333497111,1.989744857296012,1784350367.796461,1784350371.9219148,1784350373.59142,1784350372.7566674,1.2,-0.025803,-0.044525,-0.004379,0.008104,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-390663,589002,0,0,0,0,1,1,1784350371.9219148
42,formal,up,54,48,0,96,2.6425122383015047,2.511958762100406,1784350400.6248739,1784350404.755916,1784350406.4198751,1784350405.5878956,1.2,-0.152759,-0.262206,-0.003568,0.007446,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2223809,2417659,0,0,0,0,1,1,1784350404.755916
43,formal,down,54,48,1,97,2.6425122383015047,2.7730657145026036,1784350432.008485,1784350436.121096,1784350437.806605,1784350436.9638505,1.2,-0.159465,-0.274079,-0.003538,0.00738,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2266576,2455006,0,0,0,0,1,1,1784350436.121096
44,formal,down,26,49,0,98,-1.0129850953292583,-0.8824316191281594,1784350499.3019571,1784350503.407914,1784350505.089546,1784350504.24873,0.681558,0.401782,0.68511,-0.000481,-0.000684,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5636207,5599876,0,0,0,0,1,1,1784350503.407914
45,formal,up,26,49,1,99,-1.0129850953292583,-1.1435385715303572,1784350530.6525729,1784350534.788312,1784350536.462475,1784350535.6253934,0.6551,0.398705,0.680689,-0.000421,-0.001029,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5629432,5606567,0,0,0,0,1,1,1784350534.788312
46,formal,up,13,50,0,100,-2.710180285943541,-2.84073376214464,1784350579.29331,1784350583.406264,1784350585.0781791,1784350584.2422216,0.040202,0.126362,0.215734,0.003435,-0.006969,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1904114,1776236,0,0,0,0,1,1,1784350583.406264
47,formal,down,13,50,1,101,-2.710180285943541,-2.579626809742442,1784350610.632498,1784350614.760243,1784350616.436726,1784350615.5984845,0.032467,0.114132,0.195136,0.003646,-0.007136,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1745833,1605844,0,0,0,0,1,1,1784350614.760243
48,formal,down,67,51,0,102,4.339707428915789,4.470260905116888,1784350719.52937,1784350723.6605299,1784350725.3358452,1784350724.4981875,1.024283,-0.398834,-0.679544,0.002446,-0.001926,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5658988,5658141,0,0,0,0,1,1,1784350723.6605299
49,formal,up,67,51,1,103,4.339707428915789,4.20915395271469,1784350750.912595,1784350755.055169,1784350756.742825,1784350755.898997,0.987126,-0.401936,-0.685705,0.002869,-0.002301,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5710478,5720725,0,0,0,0,1,1,1784350755.055169
50,formal,up,42,52,0,104,1.0758705238883213,0.9453170476872224,1784350818.235889,1784350822.376611,1784350824.067402,1784350823.2220063,1.2,0.194668,0.333426,-0.005615,0.007065,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2735152,8388607,0,46,0,46,1,1,1784350822.376611
51,formal,down,42,52,1,105,1.0758705238883213,1.2064240000894202,1784350849.627718,1784350853.741416,1784350855.429409,1784350854.5854125,1.2,0.2017,0.346598,-0.005042,0.008169,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2889199,3056965,0,0,0,0,1,1,1784350853.741416
52,formal,down,38,53,0,106,0.5536566190839256,0.6842100952850245,1784350883.865495,1784350887.9980302,1784350889.662046,1784350888.830038,1.2,0.301414,0.515893,-0.004495,0.006724,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4253260,4385542,0,0,0,0,1,1,1784350887.9980302
53,formal,up,38,53,1,107,0.5536566190839256,0.4231031428828267,1784350915.1904068,1784350919.3086798,1784350920.994466,1784350920.151573,1.2,0.304138,0.521753,-0.004455,0.00677,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4324567,4412303,0,0,0,0,1,1,1784350919.3086798
