window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
96,12,0,formal,up,37,6,0,0.4231031428828276,1784346236.6568708,1784346238.988649,1784346237.8227599,1.2,0.357774,0.61186,-0.004874,0.007004,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5050847,5129098,0,0,0,0,1,1,1784346236.6568708
97,12,1,formal,up,37,6,0,0.4231031428828276,1784346238.9889438,1784346241.320771,1784346240.1548574,1.2,0.357216,0.611061,-0.004862,0.006918,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5126050,5256553,0,0,0,0,1,1,1784346238.9889438
98,12,2,formal,up,37,6,0,0.4231031428828276,1784346241.321069,1784346243.659014,1784346242.4900415,1.2,0.356372,0.609847,-0.004918,0.006977,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5108519,5179572,0,0,0,0,1,1,1784346241.321069
99,12,3,formal,up,37,6,0,0.4231031428828276,1784346243.659343,1784346245.9951842,1784346244.8272636,1.2,0.356047,0.609438,-0.004888,0.007019,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5049577,5155860,0,0,0,0,1,1,1784346243.659343
100,12,4,formal,up,37,6,0,0.4231031428828276,1784346245.995745,1784346248.329511,1784346247.162628,1.2,0.355978,0.609357,-0.004873,0.007029,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5064397,5168817,0,0,0,0,1,1,1784346245.995745
101,12,5,formal,up,37,6,0,0.4231031428828276,1784346248.329775,1784346250.6549509,1784346249.492363,1.2,0.355652,0.608734,-0.004921,0.006956,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5046952,5153743,0,0,0,0,1,1,1784346248.329775
102,12,6,formal,up,37,6,0,0.4231031428828276,1784346250.655168,1784346252.995559,1784346251.8253636,1.2,0.355103,0.607949,-0.004941,0.006984,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5055844,5114448,0,0,0,0,1,1,1784346250.655168
103,12,7,formal,up,37,6,0,0.4231031428828276,1784346252.9958458,1784346255.325629,1784346254.1607375,1.2,0.354954,0.607793,-0.0049,0.006951,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5078879,5109620,0,0,0,0,1,1,1784346252.9958458
104,13,0,formal,down,37,6,1,0.4231031428828276,1784346268.0387368,1784346270.3724182,1784346269.2055774,1.2,0.353049,0.60476,-0.004925,0.007084,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5031369,5118174,0,0,0,0,1,1,1784346268.0387368
105,13,1,formal,down,37,6,1,0.4231031428828276,1784346270.373506,1784346272.708989,1784346271.5412474,1.2,0.353132,0.605075,-0.004907,0.007102,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4993768,5150355,0,0,0,0,1,1,1784346270.373506
106,13,2,formal,down,37,6,1,0.4231031428828276,1784346272.709483,1784346275.029761,1784346273.869622,1.2,0.352896,0.6047,-0.004888,0.007058,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5051101,5151879,0,0,0,0,1,1,1784346272.709483
107,13,3,formal,down,37,6,1,0.4231031428828276,1784346275.03025,1784346277.3569002,1784346276.1935751,1.2,0.352875,0.604764,-0.004915,0.007074,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4995038,5128844,0,0,0,0,1,1,1784346275.03025
108,13,4,formal,down,37,6,1,0.4231031428828276,1784346277.357156,1784346279.6989372,1784346278.5280466,1.2,0.352457,0.603979,-0.00488,0.00706,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5001559,5042633,0,0,0,0,1,1,1784346277.357156
109,13,5,formal,down,37,6,1,0.4231031428828276,1784346279.700077,1784346282.030528,1784346280.8653026,1.2,0.352159,0.603682,-0.00495,0.007123,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5019936,5191259,0,0,0,0,1,1,1784346279.700077
110,13,6,formal,down,37,6,1,0.4231031428828276,1784346282.030772,1784346284.364154,1784346283.197463,1.2,0.352267,0.603651,-0.004909,0.007036,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5005539,5125796,0,0,0,0,1,1,1784346282.030772
111,13,7,formal,down,37,6,1,0.4231031428828276,1784346284.364408,1784346286.702348,1784346285.5333781,1.2,0.351921,0.603158,-0.004996,0.007075,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5020444,5093530,0,0,0,0,1,1,1784346284.364408
112,14,0,formal,down,43,7,0,1.2064240000894193,1784346306.594125,1784346308.91938,1784346307.7567525,1.2,0.219845,0.377085,-0.005803,0.009342,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3257420,3351593,0,0,0,0,1,1,1784346306.594125
113,14,1,formal,down,43,7,0,1.2064240000894193,1784346308.920513,1784346311.248446,1784346310.0844793,1.2,0.219192,0.376243,-0.005813,0.009347,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3297223,3460501,0,0,0,0,1,1,1784346308.920513
114,14,2,formal,down,43,7,0,1.2064240000894193,1784346311.249088,1784346313.569974,1784346312.409531,1.2,0.218922,0.375829,-0.005838,0.009298,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3118448,3372087,0,0,0,0,1,1,1784346311.249088
115,14,3,formal,down,43,7,0,1.2064240000894193,1784346313.5702279,1784346315.9064488,1784346314.7383385,1.2,0.218146,0.374512,-0.005851,0.009284,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3126154,3276390,0,0,0,0,1,1,1784346313.5702279
116,14,4,formal,down,43,7,0,1.2064240000894193,1784346315.9066849,1784346318.23838,1784346317.0725324,1.2,0.217669,0.373813,-0.005802,0.009321,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3140975,3275882,0,0,0,0,1,1,1784346315.9066849
117,14,5,formal,down,43,7,0,1.2064240000894193,1784346318.238685,1784346320.569953,1784346319.4043188,1.2,0.217479,0.373439,-0.005917,0.009317,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3108455,3353540,0,0,0,0,1,1,1784346318.238685
118,14,6,formal,down,43,7,0,1.2064240000894193,1784346320.5702882,1784346322.904288,1784346321.737288,1.2,0.21692,0.372643,-0.005861,0.009318,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3134623,3269192,0,0,0,0,1,1,1784346320.5702882
119,14,7,formal,down,43,7,0,1.2064240000894193,1784346322.904554,1784346325.232241,1784346324.0683975,1.2,0.216713,0.372229,-0.005856,0.009339,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3112689,3251407,0,0,0,0,1,1,1784346322.904554
120,15,0,formal,up,43,7,1,1.2064240000894193,1784346337.953794,1784346340.297863,1784346339.1258285,1.2,0.214583,0.36887,-0.00586,0.009331,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3076358,3257251,0,0,0,0,1,1,1784346337.953794
121,15,1,formal,up,43,7,1,1.2064240000894193,1784346340.2983522,1784346342.644806,1784346341.471579,1.2,0.2142,0.368254,-0.005837,0.009304,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3156388,3303236,0,0,0,0,1,1,1784346340.2983522
122,15,2,formal,up,43,7,1,1.2064240000894193,1784346342.6451042,1784346344.974904,1784346343.8100042,1.2,0.213997,0.367836,-0.005877,0.009283,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3095836,3293836,0,0,0,0,1,1,1784346342.6451042
123,15,3,formal,up,43,7,1,1.2064240000894193,1784346344.97514,1784346347.2959082,1784346346.1355243,1.2,0.213979,0.367821,-0.00589,0.009338,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3071954,3235994,0,0,0,0,1,1,1784346344.97514
124,15,4,formal,up,43,7,1,1.2064240000894193,1784346347.296232,1784346349.620969,1784346348.4586005,1.2,0.213749,0.367426,-0.005876,0.009324,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3102103,3210080,0,0,0,0,1,1,1784346347.296232
125,15,5,formal,up,43,7,1,1.2064240000894193,1784346349.621314,1784346351.961208,1784346350.7912612,1.2,0.213321,0.366815,-0.005816,0.009287,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3033337,3230913,0,0,0,0,1,1,1784346349.621314
126,15,6,formal,up,43,7,1,1.2064240000894193,1784346351.9618912,1784346354.305898,1784346353.1338944,1.2,0.21305,0.366314,-0.005881,0.009328,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3124376,3251661,0,0,0,0,1,1,1784346351.9618912
127,15,7,formal,up,43,7,1,1.2064240000894193,1784346354.306145,1784346356.644288,1784346355.4752164,1.2,0.212787,0.3658,-0.00586,0.009323,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3074749,3242938,0,0,0,0,1,1,1784346354.306145
128,16,0,formal,up,48,8,0,1.859191381094913,1784346372.22968,1784346374.571118,1784346373.4003992,1.2,0.064707,0.111292,-0.004949,0.008514,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1098312,1153698,0,0,0,0,1,1,1784346372.22968
129,16,1,formal,up,48,8,0,1.859191381094913,1784346374.5723798,1784346376.89941,1784346375.735895,1.2,0.064021,0.110215,-0.004912,0.00852,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1038777,1230171,0,0,0,0,1,1,1784346374.5723798
130,16,2,formal,up,48,8,0,1.859191381094913,1784346376.899644,1784346379.2318232,1784346378.0657334,1.2,0.063423,0.109173,-0.004955,0.008544,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1049278,1221278,0,0,0,0,1,1,1784346376.899644
131,16,3,formal,up,48,8,0,1.859191381094913,1784346379.2320561,1784346381.5556202,1784346380.3938382,1.2,0.06285,0.108249,-0.004943,0.008474,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1019976,1172837,0,0,0,0,1,1,1784346379.2320561
132,16,4,formal,up,48,8,0,1.859191381094913,1784346381.556045,1784346383.906359,1784346382.7312021,1.2,0.062443,0.107524,-0.004919,0.00853,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-936051,1126090,0,0,0,0,1,1,1784346381.556045
133,16,5,formal,up,48,8,0,1.859191381094913,1784346383.9065988,1784346386.235666,1784346385.0711324,1.2,0.061896,0.106692,-0.004893,0.008518,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1021755,1172922,0,0,0,0,1,1,1784346383.9065988
134,16,6,formal,up,48,8,0,1.859191381094913,1784346386.235968,1784346388.5710258,1784346387.403497,1.2,0.061469,0.105898,-0.004953,0.008528,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-952480,1132611,0,0,0,0,1,1,1784346386.235968
135,16,7,formal,up,48,8,0,1.859191381094913,1784346388.5722098,1784346390.904209,1784346389.7382092,1.2,0.060993,0.105098,-0.004912,0.008492,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-942911,1097973,0,0,0,0,1,1,1784346388.5722098
136,17,0,formal,down,48,8,1,1.859191381094913,1784346403.5770109,1784346405.926186,1784346404.7515984,1.2,0.05837,0.100675,-0.0049,0.008487,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-941132,1111015,0,0,0,0,1,1,1784346403.5770109
137,17,1,formal,down,48,8,1,1.859191381094913,1784346405.927438,1784346408.262047,1784346407.0947425,1.2,0.058052,0.100074,-0.004905,0.008489,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-959340,1155392,0,0,0,0,1,1,1784346405.927438
138,17,2,formal,down,48,8,1,1.859191381094913,1784346408.2625868,1784346410.604151,1784346409.433369,1.2,0.057807,0.099687,-0.004911,0.008528,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-948839,1072652,0,0,0,0,1,1,1784346408.2625868
139,17,3,formal,down,48,8,1,1.859191381094913,1784346410.604507,1784346412.92139,1784346411.7629485,1.2,0.057474,0.09911,-0.00493,0.008534,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-874991,1042503,0,0,0,0,1,1,1784346410.604507
140,17,4,formal,down,48,8,1,1.859191381094913,1784346412.921671,1784346415.261929,1784346414.0918,1.2,0.057122,0.098567,-0.00491,0.008522,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-927752,1058848,0,0,0,0,1,1,1784346412.921671
141,17,5,formal,down,48,8,1,1.859191381094913,1784346415.263097,1784346417.586292,1784346416.4246945,1.2,0.056841,0.098086,-0.004914,0.008527,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-907850,992114,0,0,0,0,1,1,1784346415.263097
142,17,6,formal,down,48,8,1,1.859191381094913,1784346417.58657,1784346419.920042,1784346418.753306,1.2,0.0565,0.097536,-0.004898,0.008525,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-876854,1074176,0,0,0,0,1,1,1784346417.58657
143,17,7,formal,down,48,8,1,1.859191381094913,1784346419.920309,1784346422.253431,1784346421.0868702,1.2,0.056219,0.096884,-0.00489,0.008475,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-868216,1022348,0,0,0,0,1,1,1784346419.920309
144,18,0,formal,down,32,9,0,-0.22966423812266612,1784346453.597636,1784346455.935665,1784346454.7666504,1.005185,0.400953,0.68507,-0.001907,0.002029,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5651197,5675248,0,0,0,0,1,1,1784346453.597636
145,18,1,formal,down,32,9,0,-0.22966423812266612,1784346455.9360058,1784346458.277775,1784346457.1068904,1.004285,0.401443,0.686091,-0.001875,0.002078,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5694218,5746978,0,0,0,0,1,1,1784346455.9360058
146,18,2,formal,down,32,9,0,-0.22966423812266612,1784346458.278053,1784346460.613745,1784346459.445899,1.002865,0.401446,0.686394,-0.001863,0.002079,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5706582,5687951,0,0,0,0,1,1,1784346458.278053
147,18,3,formal,down,32,9,0,-0.22966423812266612,1784346460.614057,1784346462.930103,1784346461.77208,1.001575,0.401532,0.68645,-0.001895,0.001987,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5714374,5774502,0,0,0,0,1,1,1784346460.614057
148,18,4,formal,down,32,9,0,-0.22966423812266612,1784346462.930623,1784346465.261997,1784346464.0963101,1.000397,0.401812,0.686963,-0.00184,0.002075,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5714712,5662206,0,0,0,0,1,1,1784346462.930623
149,18,5,formal,down,32,9,0,-0.22966423812266612,1784346465.262273,1784346467.599392,1784346466.4308324,0.99923,0.401699,0.68691,-0.00185,0.002032,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5660512,5646793,0,0,0,0,1,1,1784346465.262273
150,18,6,formal,down,32,9,0,-0.22966423812266612,1784346467.5996082,1784346469.9235032,1784346468.7615557,0.997699,0.401582,0.686751,-0.001833,0.002003,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5733005,5716406,0,0,0,0,1,1,1784346467.5996082
151,18,7,formal,down,32,9,0,-0.22966423812266612,1784346469.9237592,1784346472.261336,1784346471.0925477,0.998006,0.402074,0.687768,-0.00183,0.002053,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5738848,5733852,0,0,0,0,1,1,1784346469.9237592
152,19,0,formal,up,32,9,1,-0.22966423812266612,1784346485.019176,1784346487.357716,1784346486.188446,0.992827,0.402481,0.688666,-0.001807,0.001969,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5732582,5719878,0,0,0,0,1,1,1784346485.019176
153,19,1,formal,up,32,9,1,-0.22966423812266612,1784346487.358776,1784346489.693707,1784346488.5262415,0.992227,0.402523,0.688762,-0.001826,0.001921,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5708276,5702009,0,0,0,0,1,1,1784346487.358776
154,19,2,formal,up,32,9,1,-0.22966423812266612,1784346489.693965,1784346492.020538,1784346490.8572516,0.991637,0.402475,0.688841,-0.001822,0.001922,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5715644,5695658,0,0,0,0,1,1,1784346489.693965
155,19,3,formal,up,32,9,1,-0.22966423812266612,1784346492.0208,1784346494.344773,1784346493.1827865,0.991309,0.402619,0.689053,-0.001766,0.001951,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5661952,5668388,0,0,0,0,1,1,1784346492.0208
156,19,4,formal,up,32,9,1,-0.22966423812266612,1784346494.345057,1784346496.6872478,1784346495.5161524,0.990653,0.402623,0.689146,-0.001735,0.001942,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5697097,5708276,0,0,0,0,1,1,1784346494.345057
157,19,5,formal,up,32,9,1,-0.22966423812266612,1784346496.6877482,1784346499.014424,1784346497.8510861,0.989909,0.402493,0.689053,-0.001774,0.00192,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5773655,5707429,0,0,0,0,1,1,1784346496.6877482
158,19,6,formal,up,32,9,1,-0.22966423812266612,1784346499.014706,1784346501.343922,1784346500.179314,0.989108,0.402438,0.688921,-0.001856,0.001896,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5724197,5761206,0,0,0,0,1,1,1784346499.014706
159,19,7,formal,up,32,9,1,-0.22966423812266612,1784346501.344396,1784346503.67281,1784346502.508603,0.989,0.402587,0.689309,-0.001795,0.001937,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5738594,5701755,0,0,0,0,1,1,1784346501.344396
160,20,0,formal,up,11,10,0,-2.971287238345739,1784346546.5117388,1784346548.8382862,1784346547.6750126,0.002841,0.038205,0.065369,0.004541,-0.008397,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-729498,581973,0,0,0,0,1,1,1784346546.5117388
161,20,1,formal,up,11,10,0,-2.971287238345739,1784346548.839412,1784346551.171042,1784346550.005227,0.002596,0.036949,0.063205,0.004543,-0.008426,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-704261,554873,0,0,0,0,1,1,1784346548.839412
162,20,2,formal,up,11,10,0,-2.971287238345739,1784346551.171345,1784346553.501056,1784346552.3362005,0.002373,0.035802,0.061266,0.004559,-0.008417,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-678093,539544,0,0,0,0,1,1,1784346551.171345
163,20,3,formal,up,11,10,0,-2.971287238345739,1784346553.501321,1784346555.83535,1784346554.6683354,0.002182,0.034714,0.059382,0.004564,-0.008423,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-665220,517864,0,0,0,0,1,1,1784346553.501321
164,20,4,formal,up,11,10,0,-2.971287238345739,1784346555.8365178,1784346558.171435,1784346557.0039763,0.001993,0.033657,0.057577,0.00457,-0.008423,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-644726,513460,0,0,0,0,1,1,1784346555.8365178
165,20,5,formal,up,11,10,0,-2.971287238345739,1784346558.171701,1784346560.496083,1784346559.3338919,0.001818,0.032638,0.055835,0.004562,-0.008411,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-621098,500503,0,0,0,0,1,1,1784346558.171701
166,20,6,formal,up,11,10,0,-2.971287238345739,1784346560.4963672,1784346562.838159,1784346561.667263,0.001666,0.031672,0.054207,0.004594,-0.00842,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-626942,474165,0,0,0,0,1,1,1784346560.4963672
167,20,7,formal,up,11,10,0,-2.971287238345739,1784346562.838732,1784346565.164822,1784346564.0017772,0.001522,0.030724,0.052622,0.004589,-0.008425,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-603991,473149,0,0,0,0,1,1,1784346562.838732
168,21,0,formal,down,11,10,1,-2.971287238345739,1784346577.854454,1784346580.187274,1784346579.020864,0.000776,0.025482,0.043629,0.004598,-0.008428,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-542847,388800,0,0,0,0,1,1,1784346577.854454
169,21,1,formal,down,11,10,1,-2.971287238345739,1784346580.188415,1784346582.519775,1784346581.354095,0.000675,0.024744,0.042401,0.004607,-0.008418,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-537850,385413,0,0,0,0,1,1,1784346580.188415
170,21,2,formal,down,11,10,1,-2.971287238345739,1784346582.5200698,1784346584.8578691,1784346583.6889696,0.000574,0.023967,0.041071,0.004613,-0.008431,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-523284,367713,0,0,0,0,1,1,1784346582.5200698
171,21,3,formal,down,11,10,1,-2.971287238345739,1784346584.8581371,1784346587.185696,1784346586.0219164,0.000498,0.023254,0.039851,0.004601,-0.00843,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-533701,362886,0,0,0,0,1,1,1784346584.8581371
172,21,4,formal,down,11,10,1,-2.971287238345739,1784346587.186004,1784346589.5223281,1784346588.354166,0.000405,0.022558,0.038617,0.004612,-0.008427,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-508887,348574,0,0,0,0,1,1,1784346587.186004
173,21,5,formal,down,11,10,1,-2.971287238345739,1784346589.5225952,1784346591.85324,1784346590.6879177,0.000345,0.021848,0.037438,0.004625,-0.008412,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-493389,344932,0,0,0,0,1,1,1784346589.5225952
174,21,6,formal,down,11,10,1,-2.971287238345739,1784346591.8543591,1784346594.192548,1784346593.0234537,0.000242,0.021146,0.036228,0.004619,-0.008421,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-477892,334685,0,0,0,0,1,1,1784346591.8543591
175,21,7,formal,down,11,10,1,-2.971287238345739,1784346594.1928399,1784346596.520694,1784346595.356767,0.000183,0.020505,0.035149,0.004622,-0.008417,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-460107,323760,0,0,0,0,1,1,1784346594.1928399
176,22,0,formal,down,69,11,0,4.600814381317985,1784346690.995101,1784346693.331257,1784346692.163179,0.940145,-0.406814,-0.693055,-0.000511,0.002677,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5693541,5824298,0,0,0,0,1,1,1784346690.995101
177,22,1,formal,down,69,11,0,4.600814381317985,1784346693.331522,1784346695.6489441,1784346694.490233,0.936627,-0.407028,-0.693466,-0.000385,0.002702,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5676603,5833529,0,0,0,0,1,1,1784346693.331522
178,22,2,formal,down,69,11,0,4.600814381317985,1784346695.6492622,1784346697.9808252,1784346696.8150437,0.93366,-0.407446,-0.694241,-0.000401,0.00264,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5686766,5815999,0,0,0,0,1,1,1784346695.6492622
179,22,3,formal,down,69,11,0,4.600814381317985,1784346697.981132,1784346700.329668,1784346699.1554,0.93004,-0.407431,-0.694115,-0.000378,0.002613,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5712511,5814305,0,0,0,0,1,1,1784346697.981132
180,22,4,formal,down,69,11,0,4.600814381317985,1784346700.330024,1784346702.6657028,1784346701.4978633,0.927295,-0.40767,-0.69467,-0.000341,0.002551,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5715644,5814051,0,0,0,0,1,1,1784346700.330024
181,22,5,formal,down,69,11,0,4.600814381317985,1784346702.665967,1784346705.015554,1784346703.8407605,0.923967,-0.407716,-0.694677,-0.000339,0.002578,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5698537,5808038,0,0,0,0,1,1,1784346702.665967
182,22,6,formal,down,69,11,0,4.600814381317985,1784346705.0161679,1784346707.35442,1784346706.185294,0.921642,-0.408039,-0.695433,-0.000406,0.002557,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5745793,5810155,0,0,0,0,1,1,1784346705.0161679
183,22,7,formal,down,69,11,0,4.600814381317985,1784346707.354829,1784346709.69627,1784346708.5255494,0.918653,-0.408087,-0.695563,-0.000328,0.002526,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5718862,5812696,0,0,0,0,1,1,1784346707.354829
184,23,0,formal,up,69,11,1,4.600814381317985,1784346722.389459,1784346724.729366,1784346723.5594125,0.903051,-0.408554,-0.696257,-0.000228,0.002295,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5720556,5812781,0,0,0,0,1,1,1784346722.389459
185,23,1,formal,up,69,11,1,4.600814381317985,1784346724.7305589,1784346727.078784,1784346725.9046714,0.900973,-0.408701,-0.696606,-0.000246,0.002376,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5720302,5844538,0,0,0,0,1,1,1784346724.7305589
186,23,2,formal,up,69,11,1,4.600814381317985,1784346727.0790222,1784346729.409784,1784346728.2444031,0.898871,-0.40886,-0.69683,-0.000236,0.002353,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5745962,5807276,0,0,0,0,1,1,1784346727.0790222
187,23,3,formal,up,69,11,1,4.600814381317985,1784346729.4101062,1784346731.738125,1784346730.5741158,0.896448,-0.40868,-0.696722,-0.000124,0.002221,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5734106,5849027,0,0,0,0,1,1,1784346729.4101062
188,23,4,formal,up,69,11,1,4.600814381317985,1784346731.738464,1784346734.052429,1784346732.8954465,0.894977,-0.408991,-0.697291,-0.000235,0.002269,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5689222,5797537,0,0,0,0,1,1,1784346731.738464
189,23,5,formal,up,69,11,1,4.600814381317985,1784346734.0537732,1784346736.3811882,1784346735.2174807,0.892146,-0.40866,-0.696869,-0.000195,0.0022,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5695827,5846486,0,0,0,0,1,1,1784346734.0537732
190,23,6,formal,up,69,11,1,4.600814381317985,1784346736.381427,1784346738.718922,1784346737.5501745,0.890224,-0.408859,-0.696865,-0.000178,0.002255,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5758750,5855294,0,0,0,0,1,1,1784346736.381427
191,23,7,formal,up,69,11,1,4.600814381317985,1784346738.71916,1784346741.054755,1784346739.8869576,0.889175,-0.409303,-0.697645,-6.5e-05,0.002237,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-5759343,5786104,0,0,0,0,1,1,1784346738.71916
192,24,0,formal,up,56,12,0,2.9036191907037026,1784346770.984496,1784346773.311845,1784346772.1481705,1.2,-0.206376,-0.353643,-0.002814,0.006138,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2934845,3057388,0,0,0,0,1,1,1784346770.984496
193,24,1,formal,up,56,12,0,2.9036191907037026,1784346773.313023,1784346775.639699,1784346774.476361,1.2,-0.206387,-0.353621,-0.00281,0.006138,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2943060,3081778,0,0,0,0,1,1,1784346773.313023
194,24,2,formal,up,56,12,0,2.9036191907037026,1784346775.639977,1784346777.961188,1784346776.8005824,1.2,-0.206359,-0.353721,-0.002851,0.006084,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2928832,3110741,0,0,0,0,1,1,1784346775.639977
195,24,3,formal,up,56,12,0,2.9036191907037026,1784346777.961476,1784346780.295088,1784346779.128282,1.2,-0.206371,-0.353769,-0.002802,0.006167,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2920533,3066365,0,0,0,0,1,1,1784346777.961476
