window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows
201,158,1,formal,down,57,79,0,3.0341726669048015,1784284191.3142242,1784284192.330776,1784284191.8225002,1.2,-0.275662,-0.468994,-0.003096,0.006698,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3878433,4044675,0,0,0,0,1
202,158,2,formal,down,57,79,0,3.0341726669048015,1784284192.3309922,1784284193.3486662,1784284192.8398292,1.2,-0.276026,-0.469498,-0.003131,0.006659,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3896557,4084139,0,0,0,0,1
203,158,3,formal,down,57,79,0,3.0341726669048015,1784284193.348908,1784284194.370433,1784284193.8596706,1.2,-0.276181,-0.469873,-0.003136,0.006664,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3879365,4065762,0,0,0,0,1
204,159,0,formal,up,57,79,1,3.0341726669048015,1784284203.380262,1784284204.404333,1784284203.8922975,1.2,-0.278032,-0.473367,-0.003051,0.006638,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3897319,4073384,0,0,0,0,1
205,159,1,formal,up,57,79,1,3.0341726669048015,1784284204.404566,1784284205.435654,1784284204.92011,1.2,-0.278235,-0.473624,-0.003056,0.006664,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3890544,4064068,0,0,0,0,1
206,159,2,formal,up,57,79,1,3.0341726669048015,1784284205.4359622,1784284206.455654,1784284205.945808,1.2,-0.278585,-0.474159,-0.003066,0.006648,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3904094,4072876,0,0,0,0,1
207,159,3,formal,up,57,79,1,3.0341726669048015,1784284206.455863,1784284207.495316,1784284206.9755895,1.2,-0.278854,-0.474616,-0.003054,0.006663,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3917813,4075417,0,0,0,0,1
208,160,0,sentinel,up,40,80,0,0.8147635714861234,1784284240.904381,1784284241.9371111,1784284241.420746,1.2,0.149069,0.254518,-0.002715,0.004357,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2196455,2257515,0,0,0,0,1
209,160,1,sentinel,up,40,80,0,0.8147635714861234,1784284241.93741,1784284242.954776,1784284242.446093,1.2,0.149114,0.254641,-0.002655,0.004392,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2230499,2254974,0,0,0,0,1
210,160,2,sentinel,up,40,80,0,0.8147635714861234,1784284242.954963,1784284243.9888158,1784284243.4718895,1.2,0.149252,0.254839,-0.002625,0.004396,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2238375,2321369,0,0,0,0,1
211,160,3,sentinel,up,40,80,0,0.8147635714861234,1784284243.989036,1784284245.026937,1784284244.5079865,1.2,0.149436,0.25525,-0.002666,0.004376,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2201452,2303500,0,0,0,0,1
212,161,0,sentinel,down,40,80,1,0.8147635714861234,1784284254.011339,1784284255.04941,1784284254.5303745,1.2,0.150604,0.257482,-0.002675,0.004361,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2233717,2374214,0,0,0,0,1
213,161,1,sentinel,down,40,80,1,0.8147635714861234,1784284255.04963,1784284256.079731,1784284255.5646806,1.2,0.150697,0.257392,-0.002637,0.004339,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2211783,2343388,0,0,0,0,1
214,161,2,sentinel,down,40,80,1,0.8147635714861234,1784284256.079947,1784284257.119106,1784284256.5995264,1.2,0.150828,0.257778,-0.002672,0.004336,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2230161,2333310,0,0,0,0,1
215,161,3,sentinel,down,40,80,1,0.8147635714861234,1784284257.119374,1784284258.140235,1784284257.6298046,1.2,0.150806,0.257799,-0.002666,0.004344,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2239053,2304940,0,0,0,0,1
