transition_discard_index,role,direction,grid_index,target_ordinal,pair_position,source_sequence_index,bias,approach_bias,t_target_set_unix,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
24,formal,up,9,66,0,132,-3.232394190747936,-3.362947666949035,1784352411.001772,1784352415.120356,1784352416.79022,1784352415.955288,-0.000907,1.3e-05,8e-05,0.004637,-0.008314,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-209432,167258,0,0,0,0,1,1,1784352415.120356
25,formal,down,9,66,1,133,-3.232394190747936,-3.101840714546837,1784352442.4403079,1784352446.584807,1784352448.258482,1784352447.4216444,-0.00067,-0.009957,-0.016948,0.004608,-0.008258,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-365172,195205,0,0,0,0,1,1,1784352446.584807
26,formal,down,71,67,0,134,4.861921333720183,4.992474809921282,1784352561.573337,1784352565.7052941,1784352567.393339,1784352566.5493164,0.749345,-0.407361,-0.693067,0.00062,0.001097,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5663477,5865880,0,0,0,0,1,1,1784352565.7052941
27,formal,up,71,67,1,135,4.861921333720183,4.731367857519084,1784352592.9190001,1784352597.065691,1784352598.752527,1784352597.909109,0.707944,-0.404264,-0.688677,0.001007,0.000696,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5688713,5725298,0,0,0,0,1,1,1784352597.065691
28,formal,up,51,68,0,136,2.250851809698209,2.12029833349711,1784352651.631352,1784352655.774698,1784352657.4517388,1784352656.6132183,1.2,-0.090888,-0.156087,-0.004668,0.008814,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1268788,1441551,0,0,0,0,1,1,1784352655.774698
29,formal,down,51,68,1,137,2.250851809698209,2.3814052858993078,1784352683.02209,1784352687.152566,1784352688.824657,1784352687.9886115,1.2,-0.088337,-0.152169,-0.004693,0.008805,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1284286,1534876,0,0,0,0,1,1,1784352687.152566
30,formal,down,29,69,0,138,-0.621324666725962,-0.49077119052486307,1784352741.728949,1784352745.847331,1784352747.528503,1784352746.687917,0.907359,0.406587,0.693466,-0.001236,0.000149,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5759343,5736477,0,0,0,0,1,1,1784352745.847331
31,formal,up,29,69,1,139,-0.621324666725962,-0.7518781429270609,1784352773.106859,1784352777.2519271,1784352778.926872,1784352778.0893996,0.881615,0.406978,0.69503,-0.001168,-0.000184,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5768404,5754600,0,0,0,0,1,1,1784352777.2519271
32,formal,up,4,70,0,140,-3.8851615717534296,-4.0157150479545285,1784352840.3831308,1784352844.491593,1784352846.1738482,1784352845.3327205,0.055135,-0.147016,-0.251069,0.004238,-0.007032,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2219998,2078062,0,0,0,0,1,1,1784352844.491593
33,formal,down,4,70,1,141,-3.8851615717534296,-3.7546080955523307,1784352871.182571,1784352875.3095071,1784352876.997531,1784352876.1535192,0.068392,-0.162568,-0.278001,0.004116,-0.006856,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2432818,2288256,0,0,0,0,1,1,1784352875.3095071
34,formal,down,76,71,0,142,5.514688714725676,5.6452421909267745,1784353004.6399438,1784353008.784332,1784353010.4620779,1784353009.623205,0.434425,-0.359354,-0.610649,0.001316,-0.000777,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5027304,5102168,0,0,0,0,1,1,1784353008.784332
35,formal,up,76,71,1,143,5.514688714725676,5.384135238524577,1784353035.991241,1784353040.1492538,1784353041.830385,1784353040.9898195,0.395926,-0.348385,-0.592604,0.001741,-0.001247,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4917126,4911198,0,0,0,0,1,1,1784353040.1492538
36,formal,up,68,72,0,144,4.470260905116888,4.339707428915789,1784353077.420662,1784353081.522965,1784353083.194437,1784353082.358701,0.853918,-0.410339,-0.698625,0.002778,-0.002708,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5762900,5775010,0,0,0,0,1,1,1784353081.522965
37,formal,down,68,72,1,145,4.470260905116888,4.600814381317987,1784353108.683392,1784353112.7934349,1784353114.466719,1784353113.630077,0.841516,-0.409605,-0.698338,0.002864,-0.00289,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5781107,5780007,0,0,0,0,1,1,1784353112.7934349
38,formal,down,12,73,0,146,-2.84073376214464,-2.710180285943541,1784353216.96632,1784353221.050364,1784353222.717223,1784353221.8837934,0.046145,0.134629,0.229578,0.003335,-0.00688,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2010397,1894968,0,0,0,0,1,1,1784353221.050364
39,formal,up,12,73,1,147,-2.84073376214464,-2.971287238345739,1784353248.162961,1784353252.248228,1784353253.91825,1784353253.083239,0.033081,0.114786,0.196225,0.003547,-0.007156,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1765904,1629049,0,0,0,0,1,1,1784353252.248228
40,formal,up,19,74,0,148,-1.9268594287369494,-2.0574129049380483,1784353285.1098292,1784353289.207816,1784353290.8748522,1784353290.0413342,0.24743,0.290942,0.495422,0.000496,-0.002865,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4169250,4087019,0,0,0,0,1,1,1784353289.207816
41,formal,down,19,74,1,149,-1.9268594287369494,-1.7963059525358505,1784353316.370254,1784353320.46752,1784353322.14021,1784353321.303865,0.241703,0.287805,0.491144,0.000624,-0.00299,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4097097,4057548,0,0,0,0,1,1,1784353320.46752
42,formal,down,61,75,0,150,3.5563865717091963,3.686940047910295,1784353407.525016,1784353411.605907,1784353413.26813,1784353412.4370184,1.2,-0.322484,-0.550875,-0.000406,0.002775,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4628765,4639859,0,0,0,0,1,1,1784353411.605907
43,formal,up,61,75,1,151,3.5563865717091963,3.4258330955080973,1784353438.737897,1784353442.839693,1784353444.5097039,1784353443.6746984,1.2,-0.331225,-0.566853,-0.000115,0.002338,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-4761639,4863264,0,0,0,0,1,1,1784353442.839693
44,formal,up,53,76,0,152,2.5119587621004067,2.3814052858993078,1784353481.34929,1784353485.4504771,1784353487.121418,1784353486.2859476,1.2,-0.143594,-0.2463,-0.00411,0.008267,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2052825,2300451,0,0,0,0,1,1,1784353485.4504771
45,formal,down,53,76,1,153,2.5119587621004067,2.6425122383015056,1784353512.598861,1784353516.701577,1784353518.370332,1784353517.5359545,1.2,-0.145171,-0.249448,-0.004075,0.008247,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2054519,2240577,0,0,0,0,1,1,1784353516.701577
46,formal,down,27,77,0,154,-0.8824316191281598,-0.7518781429270609,1784353576.625429,1784353580.7187798,1784353582.3871,1784353581.55294,0.773959,0.408009,0.695427,0.002139,-0.005019,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5809139,5715305,0,0,0,0,1,1,1784353580.7187798
47,formal,up,27,77,1,155,-0.8824316191281598,-1.0129850953292587,1784353607.853484,1784353611.9546611,1784353613.6192992,1784353612.7869802,0.748122,0.40674,0.694385,0.002175,-0.005222,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5769505,5682701,0,0,0,0,1,1,1784353611.9546611
48,formal,up,23,78,0,156,-1.4046455239325546,-1.5351990001336535,1784353644.801802,1784353648.8852952,1784353650.559653,1784353649.722474,0.48231,0.370367,0.631083,0.001114,-0.004035,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5254944,5208620,0,0,0,0,1,1,1784353648.8852952
49,formal,down,23,78,1,157,-1.4046455239325546,-1.2740920477314557,1784353676.033484,1784353680.126625,1784353681.7995892,1784353680.963107,0.467517,0.366178,0.625098,0.001376,-0.004172,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-5202268,5149932,0,0,0,0,1,1,1784353680.126625
50,formal,down,57,79,0,158,3.0341726669048015,3.1647261431059004,1784353755.775315,1784353759.875117,1784353761.545301,1784353760.710209,1.2,-0.233072,-0.399311,-0.003922,0.008163,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3344225,3425948,0,0,0,0,1,1,1784353759.875117
51,formal,up,57,79,1,159,3.0341726669048015,2.9036191907037026,1784353787.044387,1784353791.14567,1784353792.811778,1784353791.978724,1.2,-0.243742,-0.41811,-0.003802,0.008098,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3365989,3605486,0,0,0,0,1,1,1784353791.14567
52,sentinel,up,40,80,0,160,0.8147635714861234,0.6842100952850245,1784353842.577656,1784353846.663393,1784353848.336543,1784353847.499968,1.2,0.24658,0.422533,-0.003065,0.004607,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3557383,3595577,0,0,0,0,1,1,1784353846.663393
53,sentinel,down,40,80,1,161,0.8147635714861234,0.9453170476872224,1784353873.824718,1784353877.912582,1784353879.581166,1784353878.7468739,1.2,0.250025,0.42934,-0.002999,0.004537,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-3654689,3645882,0,0,0,0,1,1,1784353877.912582
