sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
114,112,11,3.8623712815555216,3.735897601485707,-0.12647368006981452,1784367649.7633011,1784367651.190974,1784367650.4771376,1.22012801,"[dac] CH_A set to +3.736 V (code=45009)
"
115,112,12,3.735897601485707,3.6094239214158925,-0.12647368006981452,1784367651.1912389,1784367652.625609,1784367651.908424,1.24157786,"[dac] CH_A set to +3.609 V (code=44595)
"
116,112,13,3.6094239214158925,3.482950241346078,-0.12647368006981452,1784367652.625817,1784367654.065446,1784367653.3456316,1.30592742,"[dac] CH_A set to +3.483 V (code=44180)
"
117,112,14,3.482950241346078,3.3564765612762635,-0.12647368006981452,1784367654.065674,1784367655.518443,1784367654.7920585,1.35687082,"[dac] CH_A set to +3.356 V (code=43766)
"
118,112,15,3.3564765612762635,3.2300028812064494,-0.12647368006981408,1784367655.518636,1784367656.959774,1784367656.239205,1.39440807,"[dac] CH_A set to +3.230 V (code=43351)
"
119,112,16,3.2300028812064494,3.103529201136635,-0.12647368006981452,1784367656.959959,1784367658.391037,1784367657.675498,1.43596716,"[dac] CH_A set to +3.103 V (code=42937)
"
120,112,17,3.103529201136635,2.977055521066821,-0.12647368006981408,1784367658.3920808,1784367659.824481,1784367659.108281,1.46412009,"[dac] CH_A set to +2.977 V (code=42523)
"
121,112,18,2.977055521066821,2.8505818409970063,-0.12647368006981452,1784367659.82462,1784367661.261646,1784367660.543133,1.48959179,"[dac] CH_A set to +2.851 V (code=42108)
"
122,112,19,2.8505818409970063,2.7241081609271918,-0.12647368006981452,1784367661.261836,1784367662.6911201,1784367661.976478,1.51908534,"[dac] CH_A set to +2.724 V (code=41694)
"
123,112,20,2.7241081609271918,2.5976344808573777,-0.12647368006981408,1784367662.691325,1784367664.1308532,1784367663.411089,1.53919458,"[dac] CH_A set to +2.598 V (code=41279)
"
124,112,21,2.5976344808573777,2.471160800787563,-0.12647368006981452,1784367664.1310542,1784367665.5563111,1784367664.8436828,1.57807244,"[dac] CH_A set to +2.471 V (code=40865)
"
125,112,22,2.471160800787563,2.3446871207177487,-0.12647368006981452,1784367665.5574222,1784367666.994516,1784367666.275969,1.58745675,"[dac] CH_A set to +2.345 V (code=40450)
"
126,112,23,2.3446871207177487,2.2182134406479346,-0.12647368006981408,1784367666.994741,1784367668.4333591,1784367667.71405,1.61158784,"[dac] CH_A set to +2.218 V (code=40036)
"
127,112,24,2.2182134406479346,2.09173976057812,-0.12647368006981452,1784367668.4335868,1784367669.865746,1784367669.1496663,1.58611614,"[dac] CH_A set to +2.092 V (code=39621)
"
128,112,25,2.09173976057812,1.9652660805083055,-0.12647368006981452,1784367669.8659468,1784367671.303135,1784367670.5845408,1.61560968,"[dac] CH_A set to +1.965 V (code=39207)
"
129,112,26,1.9652660805083055,1.838792400438491,-0.12647368006981452,1784367671.303355,1784367672.74864,1784367672.0259976,1.5660069,"[dac] CH_A set to +1.839 V (code=38793)
"
130,112,27,1.838792400438491,1.712318720368677,-0.12647368006981408,1784367672.748843,1784367674.1689332,1784367673.458888,1.58611614,"[dac] CH_A set to +1.712 V (code=38378)
"
131,112,28,1.712318720368677,1.5858450402988624,-0.12647368006981452,1784367674.169206,1784367675.602091,1784367674.8856485,1.57807244,"[dac] CH_A set to +1.586 V (code=37964)
"
132,112,29,1.5858450402988624,1.459371360229048,-0.12647368006981452,1784367675.602276,1784367677.049257,1784367676.3257666,1.58075367,"[dac] CH_A set to +1.459 V (code=37550)
"
133,112,30,1.459371360229048,1.3328976801592338,-0.12647368006981408,1784367677.0494652,1784367678.498913,1784367677.774189,1.54187581,"[dac] CH_A set to +1.333 V (code=37135)
"
