dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
349,75,post,5,1784377023.614078,1784377023.82393,1784377023.7190042,0.761637384
350,75,post,6,1784377023.8241332,1784377024.031095,1784377023.9276142,0.761637384
351,75,post,7,1784377024.031311,1784377024.240597,1784377024.135954,0.765659231
352,76,pre,0,1784377057.980934,1784377058.189156,1784377058.0850449,0.018936199
353,76,pre,1,1784377058.189363,1784377058.397385,1784377058.293374,-0.00117299605
354,76,pre,2,1784377058.397632,1784377058.607743,1784377058.5026875,0.0216174307
355,76,pre,3,1784377058.607892,1784377058.8179991,1784377058.7129455,0.018936199
356,76,pre,4,1784377058.818202,1784377059.025749,1784377058.9219756,0.0216174307
357,76,pre,5,1784377059.026006,1784377059.236162,1784377059.131084,0.02832051
358,76,pre,6,1784377059.236496,1784377059.446642,1784377059.341569,0.0216174307
359,76,pre,7,1784377059.446823,1784377059.651742,1784377059.5492826,0.00553012891
360,76,post,0,1784377097.0453272,1784377097.255616,1784377097.1504717,0.0122331197
361,76,post,1,1784377097.25581,1784377097.4585412,1784377097.3571756,0.0256392783
362,76,post,2,1784377097.458796,1784377097.66227,1784377097.560533,-0.0145786978
363,76,post,3,1784377097.662528,1784377097.8717299,1784377097.767129,-0.00117290469
364,76,post,4,1784377097.8719292,1784377098.082064,1784377097.9769964,-0.0145787007
365,76,post,5,1784377098.082248,1784377098.2867808,1784377098.1845145,0.0336829734
366,76,post,6,1784377098.2870212,1784377098.49717,1784377098.3920956,0.000167576982
367,76,post,7,1784377098.49739,1784377098.7064881,1784377098.6019392,0.0135738241
368,77,pre,0,1784377108.1281128,1784377108.328382,1784377108.2282474,0.0430672844
369,77,pre,1,1784377108.328583,1784377108.538711,1784377108.4336472,0.00553004041
370,77,pre,2,1784377108.5388842,1784377108.743266,1784377108.6410751,0.0135738697
371,77,pre,3,1784377108.7434509,1784377108.943773,1784377108.843612,0.0135737355
372,77,pre,4,1784377108.943994,1784377109.149934,1784377109.0469642,0.02832051
373,77,pre,5,1784377109.1501288,1784377109.358367,1784377109.254248,0.0175955831
374,77,pre,6,1784377109.3585548,1784377109.561731,1784377109.460143,0.0242986624
375,77,pre,7,1784377109.562022,1784377109.766469,1784377109.6642456,-0.0132381305
376,77,post,0,1784377147.0818298,1784377147.291903,1784377147.1868663,0.0175955831
377,77,post,1,1784377147.2921112,1784377147.49315,1784377147.3926306,0.000167848199
378,77,post,2,1784377147.4934971,1784377147.695559,1784377147.5945282,0.00821127212
379,77,post,3,1784377147.695789,1784377147.897116,1784377147.7964525,0.0028488087
380,77,post,4,1784377147.897304,1784377148.098583,1784377147.9979434,0.00418951305
381,77,post,5,1784377148.098825,1784377148.3089752,1784377148.2039,0.0135737355
382,77,post,6,1784377148.3092291,1784377148.519361,1784377148.4142952,-0.0078758498
383,77,post,7,1784377148.519576,1784377148.729723,1784377148.6246495,0.0149143514
384,78,pre,0,1784377242.7800078,1784377242.986922,1784377242.8834648,0.800515243
385,78,pre,1,1784377242.987159,1784377243.197292,1784377243.0922256,0.791130932
386,78,pre,2,1784377243.197488,1784377243.406792,1784377243.30214,0.793812164
387,78,pre,3,1784377243.406979,1784377243.6095202,1784377243.5082498,0.777724774
388,78,pre,4,1784377243.6097019,1784377243.812646,1784377243.711174,0.77906539
389,78,pre,5,1784377243.8128362,1784377244.0161002,1784377243.9144683,0.787109085
390,78,pre,6,1784377244.016319,1784377244.21927,1784377244.1177945,0.784427853
391,78,pre,7,1784377244.219469,1784377244.429611,1784377244.3245401,0.769681079
392,78,post,0,1784377281.740673,1784377281.94353,1784377281.8421016,0.745549993
393,78,post,1,1784377281.943712,1784377282.1494012,1784377282.0465565,0.780406006
394,78,post,2,1784377282.149653,1784377282.35305,1784377282.2513514,0.744209377
395,78,post,3,1784377282.353236,1784377282.5633411,1784377282.4582887,0.741528146
396,78,post,4,1784377282.563553,1784377282.770155,1784377282.666854,0.72410014
397,78,post,5,1784377282.770414,1784377282.979136,1784377282.874775,0.753593688
398,78,post,6,1784377282.979403,1784377283.186351,1784377283.0828772,0.746890609
399,78,post,7,1784377283.186621,1784377283.388201,1784377283.287411,0.737506298
400,79,pre,0,1784377292.785227,1784377292.993233,1784377292.88923,0.71739706
401,79,pre,1,1784377292.993453,1784377293.203756,1784377293.0986047,0.744209377
402,79,pre,2,1784377293.20401,1784377293.4078379,1784377293.305924,0.729462603
403,79,pre,3,1784377293.4080582,1784377293.614814,1784377293.511436,0.697287822
404,79,pre,4,1784377293.615098,1784377293.820116,1784377293.717607,0.732143835
405,79,pre,5,1784377293.8203142,1784377294.030422,1784377293.925368,0.725440755
406,79,pre,6,1784377294.0306098,1784377294.236429,1784377294.1335194,0.730803219
407,79,pre,7,1784377294.2368798,1784377294.440772,1784377294.338826,0.718737676
408,79,post,0,1784377331.7349062,1784377331.938831,1784377331.8368688,0.708012749
409,79,post,1,1784377331.9390059,1784377332.145091,1784377332.0420485,0.695947207
410,79,post,2,1784377332.145359,1784377332.3555079,1784377332.2504334,0.709353365
411,79,post,3,1784377332.355697,1784377332.556499,1784377332.456098,0.697287822
412,79,post,4,1784377332.556706,1784377332.7578151,1784377332.6572604,0.706672133
413,79,post,5,1784377332.758017,1784377332.960871,1784377332.8594441,0.702650286
414,79,post,6,1784377332.961056,1784377333.171181,1784377333.0661185,0.691925359
415,79,post,7,1784377333.171371,1784377333.3747761,1784377333.2730737,0.683881664
416,80,pre,0,1784377347.0786428,1784377347.288811,1784377347.1837268,0.417099108
417,80,pre,1,1784377347.289,1784377347.499128,1784377347.394064,0.407714797
418,80,pre,2,1784377347.49935,1784377347.706403,1784377347.6028767,0.383583712
419,80,pre,3,1784377347.706613,1784377347.910914,1784377347.8087635,0.40369295
420,80,pre,4,1784377347.911115,1784377348.121268,1784377348.0161915,0.401011718
421,80,pre,5,1784377348.121459,1784377348.327853,1784377348.224656,0.410396029
422,80,pre,6,1784377348.328049,1784377348.528864,1784377348.4284563,0.414417877
423,80,pre,7,1784377348.5291038,1784377348.736524,1784377348.632814,0.425142804
424,80,post,0,1784377386.0934951,1784377386.3035781,1784377386.1985366,0.378221249
425,80,post,1,1784377386.303797,1784377386.5118961,1784377386.4078465,0.38760556
426,80,post,2,1784377386.5120919,1784377386.7222311,1784377386.6171615,0.36481509
427,80,post,3,1784377386.722409,1784377386.926621,1784377386.8245149,0.410396029
428,80,post,4,1784377386.926826,1784377387.135106,1784377387.030966,0.370177553
429,80,post,5,1784377387.135359,1784377387.336728,1784377387.2360435,0.405033566
430,80,post,6,1784377387.336967,1784377387.547154,1784377387.4420605,0.370177553
431,80,post,7,1784377387.547337,1784377387.753398,1784377387.6503675,0.376880633
432,81,pre,0,1784377397.485587,1784377397.688811,1784377397.587199,0.38760556
433,81,pre,1,1784377397.689024,1784377397.895115,1784377397.7920694,0.384924328
434,81,pre,2,1784377397.895346,1784377398.10379,1784377397.999568,0.354090163
435,81,pre,3,1784377398.103992,1784377398.308086,1784377398.206039,0.384924328
436,81,pre,4,1784377398.3082712,1784377398.518392,1784377398.4133315,0.418439724
437,81,pre,5,1784377398.518579,1784377398.728704,1784377398.6236415,0.378221249
438,81,pre,6,1784377398.728961,1784377398.9367738,1784377398.8328674,0.362133858
439,81,pre,7,1784377398.9369888,1784377399.1431181,1784377399.0400534,0.399671102
440,81,post,0,1784377436.4678552,1784377436.668298,1784377436.5680766,0.3487277
441,81,post,1,1784377436.6685069,1784377436.868992,1784377436.7687495,0.350068316
442,81,post,2,1784377436.86919,1784377437.0724669,1784377436.9708285,0.371518169
443,81,post,3,1784377437.072782,1784377437.278167,1784377437.1754746,0.375540017
444,81,post,4,1784377437.278362,1784377437.488481,1784377437.3834214,0.332640309
445,81,post,5,1784377437.4886599,1784377437.698817,1784377437.5937386,0.355430779
446,81,post,6,1784377437.699168,1784377437.90378,1784377437.801474,0.375540017
447,81,post,7,1784377437.9039738,1784377438.1113029,1784377438.0076385,0.358112011
448,82,pre,0,1784377543.648384,1784377543.8540428,1784377543.7512136,0.0296611258
449,82,pre,1,1784377543.854408,1784377544.056641,1784377543.9555244,0.0390454368
450,82,pre,2,1784377544.0569909,1784377544.2671628,1784377544.162077,0.0175955831
451,82,pre,3,1784377544.267369,1784377544.468551,1784377544.36796,0.0296611258
452,82,pre,4,1784377544.468757,1784377544.6703942,1784377544.5695755,0.0537922112
453,82,pre,5,1784377544.670602,1784377544.87691,1784377544.773756,0.0336829734
454,82,pre,6,1784377544.877256,1784377545.085449,1784377544.9813523,0.0417266685
455,82,pre,7,1784377545.085778,1784377545.292916,1784377545.189347,0.02832051
456,82,post,0,1784377582.6022558,1784377582.809847,1784377582.7060513,0.0216174307
457,82,post,1,1784377582.810046,1784377583.011501,1784377582.9107735,0.0457485161
458,82,post,2,1784377583.011713,1784377583.21905,1784377583.1153815,0.0537922112
459,82,post,3,1784377583.219242,1784377583.429405,1784377583.3243237,0.0363642051
460,82,post,4,1784377583.42964,1784377583.638245,1784377583.5339427,0.0216174307
461,82,post,5,1784377583.638486,1784377583.843701,1784377583.7410934,0.0430672844
462,82,post,6,1784377583.843916,1784377584.054087,1784377583.9490013,0.0350235893
463,82,post,7,1784377584.0542872,1784377584.256551,1784377584.155419,0.0390454368
464,83,pre,0,1784377593.643656,1784377593.8538082,1784377593.748732,0.0323423575
465,83,pre,1,1784377593.854018,1784377594.055039,1784377593.9545283,0.037704821
466,83,pre,2,1784377594.055284,1784377594.265391,1784377594.1603374,0.0537922112
467,83,pre,3,1784377594.265625,1784377594.475774,1784377594.3706994,0.0524515954
468,83,pre,4,1784377594.475969,1784377594.679826,1784377594.5778975,0.0511109795
469,83,pre,5,1784377594.680026,1784377594.8857431,1784377594.7828846,0.0511109795
470,83,pre,6,1784377594.8860009,1784377595.0888698,1784377594.9874353,0.018936199
471,83,pre,7,1784377595.0890932,1784377595.2921028,1784377595.190598,0.0551328271
472,83,post,0,1784377632.648784,1784377632.855689,1784377632.7522364,0.0175955831
473,83,post,1,1784377632.8558888,1784377633.060436,1784377632.9581623,0.0457485161
474,83,post,2,1784377633.060649,1784377633.26122,1784377633.1609344,0.065857754
475,83,post,3,1784377633.2614,1784377633.4715211,1784377633.3664606,0.056473443
476,83,post,4,1784377633.471742,1784377633.680962,1784377633.5763521,0.0484297478
477,83,post,5,1784377633.681278,1784377633.891467,1784377633.7863727,0.0497703637
478,83,post,6,1784377633.891708,1784377634.098562,1784377633.9951348,0.0497703637
479,83,post,7,1784377634.098752,1784377634.299005,1784377634.1988785,0.0350235893
480,84,pre,0,1784377662.368412,1784377662.574922,1784377662.471667,0.312531072
481,84,pre,1,1784377662.575132,1784377662.776584,1784377662.675858,0.313871687
482,84,pre,2,1784377662.7767959,1784377662.984918,1784377662.880857,0.321915383
483,84,pre,3,1784377662.9852428,1784377663.187017,1784377663.08613,0.343365236
484,84,pre,4,1784377663.1872058,1784377663.397313,1784377663.2922595,0.323255998
485,84,pre,5,1784377663.397606,1784377663.6077409,1784377663.5026734,0.312531072
486,84,pre,6,1784377663.6079419,1784377663.809493,1784377663.7087173,0.327277846
487,84,pre,7,1784377663.809689,1784377664.014602,1784377663.9121456,0.327277846
488,84,post,0,1784377701.333407,1784377701.5381918,1784377701.4357994,0.329959078
489,84,post,1,1784377701.538371,1784377701.748511,1784377701.6434412,0.299124913
490,84,post,2,1784377701.748716,1784377701.950151,1784377701.8494334,0.327277846
491,84,post,3,1784377701.950347,1784377702.1605,1784377702.0554235,0.32593723
492,84,post,4,1784377702.160715,1784377702.36109,1784377702.2609024,0.311190456
493,84,post,5,1784377702.361299,1784377702.5714219,1784377702.4663606,0.317893535
494,84,post,6,1784377702.571639,1784377702.776474,1784377702.6740565,0.332640309
495,84,post,7,1784377702.776727,1784377702.9842439,1784377702.8804855,0.30984984
496,85,pre,0,1784377712.385612,1784377712.5869708,1784377712.4862914,0.333980925
497,85,pre,1,1784377712.587183,1784377712.7973142,1784377712.6922486,0.321915383
498,85,pre,2,1784377712.7975008,1784377713.007617,1784377712.9025588,0.327277846
499,85,pre,3,1784377713.00786,1784377713.214498,1784377713.1111789,0.312531072
500,85,pre,4,1784377713.214706,1784377713.4204092,1784377713.3175576,0.317893535
501,85,pre,5,1784377713.4206889,1784377713.6278012,1784377713.524245,0.320574767
502,85,pre,6,1784377713.628032,1784377713.833262,1784377713.730647,0.331299694
503,85,pre,7,1784377713.833468,1784377714.034844,1784377713.934156,0.304487376
504,85,post,0,1784377751.4014668,1784377751.6029172,1784377751.502192,0.315212303
505,85,post,1,1784377751.603112,1784377751.8105779,1784377751.7068448,0.300465529
506,85,post,2,1784377751.810791,1784377752.016541,1784377751.913666,0.312531072
507,85,post,3,1784377752.016747,1784377752.2183151,1784377752.117531,0.321915383
508,85,post,4,1784377752.21857,1784377752.423841,1784377752.3212056,0.311190456
509,85,post,5,1784377752.424065,1784377752.6342242,1784377752.5291448,0.313871687
510,85,post,6,1784377752.63447,1784377752.844279,1784377752.7393746,0.315212303
511,85,post,7,1784377752.844552,1784377753.054681,1784377752.9496164,0.3487277
512,86,pre,0,1784377815.559286,1784377815.767918,1784377815.663602,1.3635739
513,86,pre,1,1784377815.768131,1784377815.9748878,1784377815.8715096,1.37832068
514,86,pre,2,1784377815.975158,1784377816.180574,1784377816.077866,1.40513299
515,86,pre,3,1784377816.180777,1784377816.382127,1784377816.2814522,1.41183607
516,86,pre,4,1784377816.3823318,1784377816.59122,1784377816.4867759,1.42390162
517,86,pre,5,1784377816.591577,1784377816.801731,1784377816.696654,1.3890456
518,86,pre,6,1784377816.801976,1784377817.012105,1784377816.9070406,1.41585792
519,86,pre,7,1784377817.012362,1784377817.222524,1784377817.117443,1.41451731
520,86,post,0,1784377854.6078432,1784377854.814548,1784377854.7111955,1.3716176
521,86,post,1,1784377854.8149672,1784377855.017832,1784377854.9163995,1.36759575
522,86,post,2,1784377855.01806,1784377855.21877,1784377855.1184149,1.38368314
523,86,post,3,1784377855.218954,1784377855.426141,1784377855.3225474,1.36759575
524,86,post,4,1784377855.426635,1784377855.636794,1784377855.5317144,1.35955206
525,86,post,5,1784377855.63698,1784377855.84269,1784377855.739835,1.35821144
526,86,post,6,1784377855.842964,1784377856.053144,1784377855.9480538,1.3635739
527,86,post,7,1784377856.053343,1784377856.257206,1784377856.1552744,1.38502376
528,87,pre,0,1784377865.6763031,1784377865.886115,1784377865.781209,1.37027698
529,87,pre,1,1784377865.886306,1784377866.0921578,1784377865.989232,1.37698006
530,87,pre,2,1784377866.092343,1784377866.301475,1784377866.196909,1.36759575
531,87,pre,3,1784377866.301761,1784377866.509444,1784377866.4056025,1.38234253
532,87,pre,4,1784377866.509652,1784377866.716088,1784377866.61287,1.34748651
533,87,pre,5,1784377866.7162838,1784377866.916692,1784377866.8164878,1.35821144
534,87,pre,6,1784377866.916948,1784377867.127091,1784377867.0220194,1.37027698
535,87,pre,7,1784377867.127286,1784377867.328198,1784377867.227742,1.37832068
536,87,post,0,1784377904.6663628,1784377904.8752892,1784377904.7708259,1.35016774
537,87,post,1,1784377904.8755069,1784377905.0856209,1784377904.9805639,1.37966129
538,87,post,2,1784377905.08586,1784377905.2909582,1784377905.188409,1.36759575
539,87,post,3,1784377905.291182,1784377905.497041,1784377905.3941116,1.36223329
540,87,post,4,1784377905.497227,1784377905.70334,1784377905.6002836,1.35284898
541,87,post,5,1784377905.703521,1784377905.909407,1784377905.806464,1.3716176
542,87,post,6,1784377905.909654,1784377906.119856,1784377906.014755,1.32201481
543,87,post,7,1784377906.120043,1784377906.322486,1784377906.2212644,1.37027698
544,88,pre,0,1784377932.926451,1784377933.131038,1784377933.0287445,1.62097215
545,88,pre,1,1784377933.1312299,1784377933.339448,1784377933.235339,1.59013798
546,88,pre,2,1784377933.339652,1784377933.5412018,1784377933.4404268,1.61426907
547,88,pre,3,1784377933.5413918,1784377933.742912,1784377933.6421518,1.60622537
548,88,pre,4,1784377933.743196,1784377933.950798,1784377933.846997,1.59952229
549,88,pre,5,1784377933.951045,1784377934.161202,1784377934.0561235,1.6089066
550,88,pre,6,1784377934.1614552,1784377934.3715708,1784377934.2665129,1.59818168
551,88,pre,7,1784377934.3718,1784377934.5759392,1784377934.4738696,1.60756599
552,88,post,0,1784377971.942315,1784377972.152468,1784377972.0473914,1.58477552
553,88,post,1,1784377972.1526668,1784377972.355154,1784377972.2539105,1.61426907
554,88,post,2,1784377972.3553522,1784377972.5654678,1784377972.46041,1.62767523
555,88,post,3,1784377972.565702,1784377972.766419,1784377972.6660604,1.59415983
556,88,post,4,1784377972.7666821,1784377972.970999,1784377972.8688407,1.58611614
557,88,post,5,1784377972.9712481,1784377973.175692,1784377973.07347,1.61560968
558,88,post,6,1784377973.175982,1784377973.386179,1784377973.2810805,1.60086291
559,88,post,7,1784377973.38638,1784377973.58792,1784377973.48715,1.59952229
560,89,pre,0,1784377982.9727418,1784377983.173766,1784377983.0732539,1.59415983
561,89,pre,1,1784377983.173996,1784377983.374594,1784377983.2742949,1.58611614
562,89,pre,2,1784377983.374799,1784377983.5754838,1784377983.4751415,1.61426907
563,89,pre,3,1784377983.575754,1784377983.7858958,1784377983.6808248,1.60086291
564,89,pre,4,1784377983.786102,1784377983.9906392,1784377983.8883705,1.59818168
565,89,pre,5,1784377983.990832,1784377984.192192,1784377984.0915122,1.59684106
566,89,pre,6,1784377984.1926038,1784377984.4005098,1784377984.296557,1.60354414
567,89,pre,7,1784377984.4007099,1784377984.608803,1784377984.5047565,1.59818168
568,89,post,0,1784378021.9259279,1784378022.1287339,1784378022.0273309,1.58477552
569,89,post,1,1784378022.128948,1784378022.3320801,1784378022.230514,1.6089066
570,89,post,2,1784378022.332288,1784378022.5396879,1784378022.435988,1.59415983
571,89,post,3,1784378022.5398679,1784378022.742243,1784378022.6410556,1.61292845
572,89,post,4,1784378022.742763,1784378022.9474912,1784378022.845127,1.61158784
573,89,post,5,1784378022.9476721,1784378023.157805,1784378023.0527387,1.59550045
574,89,post,6,1784378023.158056,1784378023.365634,1784378023.261845,1.5914786
575,89,post,7,1784378023.365862,1784378023.575742,1784378023.4708018,1.59550045
576,90,pre,0,1784378048.795381,1784378049.0038688,1784378048.8996248,1.12762551
577,90,pre,1,1784378049.0040681,1784378049.2141922,1784378049.1091301,1.11421935
578,90,pre,2,1784378049.214379,1784378049.4216,1784378049.3179896,1.09545073
579,90,pre,3,1784378049.421791,1784378049.627556,1784378049.5246735,1.09545073
580,90,pre,4,1784378049.62774,1784378049.837894,1784378049.732817,1.1182412
581,90,pre,5,1784378049.8381171,1784378050.045333,1784378049.941725,1.11690059
582,90,pre,6,1784378050.045613,1784378050.250096,1784378050.1478546,1.10483504
583,90,pre,7,1784378050.2503,1784378050.460426,1784378050.355363,1.10215381
584,90,post,0,1784378087.857516,1784378088.062546,1784378087.960031,1.09411012
585,90,post,1,1784378088.062763,1784378088.272372,1784378088.1675675,1.08606642
586,90,post,2,1784378088.272626,1784378088.477676,1784378088.375151,1.10215381
587,90,post,3,1784378088.4778738,1784378088.684031,1784378088.5809524,1.09813196
588,90,post,4,1784378088.6842299,1784378088.890118,1784378088.7871737,1.0847258
589,90,post,5,1784378088.890363,1784378089.0946739,1784378088.9925184,1.08740704
590,90,post,6,1784378089.09494,1784378089.295786,1784378089.195363,1.10885689
591,90,post,7,1784378089.2960498,1784378089.502869,1784378089.3994594,1.11421935
592,91,pre,0,1784378098.872839,1784378099.07791,1784378098.9753745,1.08338519
593,91,pre,1,1784378099.078124,1784378099.280405,1784378099.1792645,1.07131965
594,91,pre,2,1784378099.280629,1784378099.4820611,1784378099.381345,1.09411012
595,91,pre,3,1784378099.4822662,1784378099.684341,1784378099.5833035,1.0847258
596,91,pre,4,1784378099.68466,1784378099.8948421,1784378099.789751,1.10349443
597,91,pre,5,1784378099.895064,1784378100.1051688,1784378100.0001163,1.0672978
598,91,pre,6,1784378100.105433,1784378100.315563,1784378100.2104979,1.10349443
599,91,pre,7,1784378100.315757,1784378100.5211678,1784378100.4184623,1.08740704
600,91,post,0,1784378135.931427,1784378136.141593,1784378136.03651,1.06997903
601,91,post,1,1784378136.141807,1784378136.351949,1784378136.2468781,1.07266026
602,91,post,2,1784378136.352195,1784378136.562325,1784378136.4572601,1.11019751
603,91,post,3,1784378136.562528,1784378136.7629519,1784378136.6627398,1.09679135
604,91,post,4,1784378136.7631428,1784378136.968628,1784378136.8658853,1.06997903
605,91,post,5,1784378136.968831,1784378137.1762161,1784378137.0725236,1.08740704
606,91,post,6,1784378137.176498,1784378137.386407,1784378137.2814524,1.07266026
607,91,post,7,1784378137.386587,1784378137.5956469,1784378137.491117,1.0847258
608,92,pre,0,1784378151.294126,1784378151.500404,1784378151.397265,0.891677122
609,92,pre,1,1784378151.500618,1784378151.7107918,1784378151.6057048,0.909105128
610,92,pre,2,1784378151.710968,1784378151.915134,1784378151.813051,0.899720817
611,92,pre,3,1784378151.915322,1784378152.119283,1784378152.0173025,0.871567884
612,92,pre,4,1784378152.119505,1784378152.325174,1784378152.2223396,0.883633426
613,92,pre,5,1784378152.325423,1784378152.535576,1784378152.4304996,0.897039585
614,92,pre,6,1784378152.535754,1784378152.738841,1784378152.6372976,0.884974042
615,92,pre,7,1784378152.739022,1784378152.941987,1784378152.8405046,0.860842957
616,92,post,0,1784378190.260438,1784378190.463213,1784378190.3618255,0.897039585
617,92,post,1,1784378190.4634812,1784378190.67365,1784378190.5685656,0.899720817
618,92,post,2,1784378190.673847,1784378190.874109,1784378190.773978,0.854139878
619,92,post,3,1784378190.8743129,1784378191.079777,1784378190.977045,0.88899589
620,92,post,4,1784378191.0799549,1784378191.281153,1784378191.180554,0.876930347
621,92,post,5,1784378191.281352,1784378191.485906,1784378191.3836288,0.864864804
622,92,post,6,1784378191.486254,1784378191.691745,1784378191.5889995,0.903742664
623,92,post,7,1784378191.691964,1784378191.902092,1784378191.797028,0.917148823
624,93,pre,0,1784378201.2672992,1784378201.4774342,1784378201.3723667,0.911786359
625,93,pre,1,1784378201.477649,1784378201.68635,1784378201.5819995,0.844755567
626,93,pre,2,1784378201.686548,1784378201.888669,1784378201.7876086,0.887655274
627,93,pre,3,1784378201.888875,1784378202.0917828,1784378201.9903288,0.876930347
628,93,pre,4,1784378202.091976,1784378202.302117,1784378202.1970465,0.886314658
629,93,pre,5,1784378202.302305,1784378202.5124211,1784378202.407363,0.895698969
630,93,pre,6,1784378202.512627,1784378202.7166378,1784378202.6146324,0.890336506
631,93,pre,7,1784378202.7168481,1784378202.919303,1784378202.8180757,0.893017737
632,93,post,0,1784378240.33142,1784378240.532938,1784378240.432179,0.893017737
633,93,post,1,1784378240.533161,1784378240.7433012,1784378240.638231,0.879611579
634,93,post,2,1784378240.7435699,1784378240.9537861,1784378240.848678,0.876930347
635,93,post,3,1784378240.953964,1784378241.162569,1784378241.0582666,0.883633426
636,93,post,4,1784378241.1628091,1784378241.366833,1784378241.264821,0.8729085
637,93,post,5,1784378241.3670442,1784378241.577176,1784378241.4721103,0.890336506
638,93,post,6,1784378241.5773911,1784378241.778681,1784378241.6780362,0.882292811
639,93,post,7,1784378241.778847,1784378241.979674,1784378241.8792605,0.879611579
640,94,pre,0,1784378280.0914009,1784378280.301547,1784378280.196474,1.6169503
641,94,pre,1,1784378280.301753,1784378280.508459,1784378280.405106,1.59013798
642,94,pre,2,1784378280.508638,1784378280.718762,1784378280.6137,1.6089066
643,94,pre,3,1784378280.718945,1784378280.926419,1784378280.822682,1.61292845
644,94,pre,4,1784378280.92661,1784378281.1367319,1784378281.031671,1.58745675
645,94,pre,5,1784378281.136947,1784378281.3470669,1784378281.2420068,1.59550045
646,94,pre,6,1784378281.347272,1784378281.549365,1784378281.4483185,1.58209429
647,94,pre,7,1784378281.549558,1784378281.758954,1784378281.6542559,1.61426907
648,94,post,0,1784378318.990119,1784378319.190701,1784378319.09041,1.58745675
649,94,post,1,1784378319.190898,1784378319.396053,1784378319.2934756,1.57807244
650,94,post,2,1784378319.396287,1784378319.6014569,1784378319.4988718,1.59684106
651,94,post,3,1784378319.601665,1784378319.806836,1784378319.7042503,1.60488476
652,94,post,4,1784378319.8070521,1784378320.007822,1784378319.907437,1.58745675
653,94,post,5,1784378320.0080729,1784378320.210346,1784378320.1092095,1.58209429
654,94,post,6,1784378320.210701,1784378320.415393,1784378320.313047,1.59281921
655,94,post,7,1784378320.4155881,1784378320.6207192,1784378320.5181537,1.59550045
656,95,pre,0,1784378329.904117,1784378330.10438,1784378330.0042486,1.58879737
657,95,pre,1,1784378330.104691,1784378330.309834,1784378330.2072625,1.59013798
658,95,pre,2,1784378330.310024,1784378330.5110312,1784378330.4105277,1.62231276
659,95,pre,3,1784378330.511224,1784378330.715492,1784378330.613358,1.59013798
660,95,pre,4,1784378330.7156942,1784378330.9208488,1784378330.8182716,1.58209429
661,95,pre,5,1784378330.921034,1784378331.125943,1784378331.0234885,1.59281921
662,95,pre,6,1784378331.126282,1784378331.331431,1784378331.2288566,1.5914786
663,95,pre,7,1784378331.331716,1784378331.536225,1784378331.4339705,1.60220353
664,95,post,0,1784378368.671527,1784378368.876568,1784378368.7740474,1.55528197
665,95,post,1,1784378368.876778,1784378369.077892,1784378368.977335,1.57941306
666,95,post,2,1784378369.078091,1784378369.2796018,1784378369.1788464,1.61963153
667,95,post,3,1784378369.27988,1784378369.482455,1784378369.3811674,1.60220353
668,95,post,4,1784378369.482676,1784378369.68292,1784378369.582798,1.5834349
669,95,post,5,1784378369.683158,1784378369.88743,1784378369.785294,1.5914786
670,95,post,6,1784378369.8877661,1784378370.09089,1784378369.989328,1.60756599
671,95,post,7,1784378370.0910962,1784378370.296235,1784378370.1936655,1.57539121
672,96,pre,0,1784378381.0115001,1784378381.216058,1784378381.113779,1.53919458
673,96,pre,1,1784378381.2162611,1784378381.416563,1784378381.316412,1.57136936
674,96,pre,2,1784378381.416824,1784378381.621971,1784378381.5193975,1.52981027
675,96,pre,3,1784378381.6222022,1784378381.825334,1784378381.7237682,1.53919458
676,96,pre,4,1784378381.825537,1784378382.030724,1784378381.9281306,1.53383212
677,96,pre,5,1784378382.030921,1784378382.236065,1784378382.133493,1.5324915
678,96,pre,6,1784378382.236305,1784378382.439898,1784378382.3381014,1.52444781
679,96,pre,7,1784378382.4400718,1784378382.645211,1784378382.5426414,1.54857889
680,96,post,0,1784378419.769164,1784378419.97063,1784378419.869897,1.53517273
681,96,post,1,1784378419.970818,1784378420.175935,1784378420.0733767,1.5579632
682,96,post,2,1784378420.1761322,1784378420.380279,1784378420.2782056,1.52981027
683,96,post,3,1784378420.3804889,1784378420.5832372,1784378420.481863,1.52981027
684,96,post,4,1784378420.583443,1784378420.7875898,1784378420.6855164,1.54723828
685,96,post,5,1784378420.7877948,1784378420.992915,1784378420.8903549,1.54723828
686,96,post,6,1784378420.993213,1784378421.197957,1784378421.0955849,1.51774473
687,96,post,7,1784378421.198302,1784378421.398486,1784378421.298394,1.52176657
688,97,pre,0,1784378430.698357,1784378430.8986108,1784378430.7984838,1.5324915
689,97,pre,1,1784378430.8988822,1784378431.104032,1784378431.0014572,1.54857889
690,97,pre,2,1784378431.104214,1784378431.3093219,1784378431.206768,1.51640411
691,97,pre,3,1784378431.309531,1784378431.514815,1784378431.412173,1.53517273
692,97,pre,4,1784378431.51501,1784378431.720137,1784378431.6175735,1.51908534
693,97,pre,5,1784378431.720329,1784378431.9254541,1784378431.8228917,1.51908534
694,97,pre,6,1784378431.925688,1784378432.1270149,1784378432.0263515,1.52712904
695,97,pre,7,1784378432.1272068,1784378432.331682,1784378432.2294445,1.51506349
696,97,post,0,1784378469.448441,1784378469.650358,1784378469.5493994,1.53383212
697,97,post,1,1784378469.6505978,1784378469.852745,1784378469.7516713,1.53919458
